Pos_TX	Vel_TX	Acc_TX	Pos_TY	Vel_TY	Acc_TY	Pos_TZ	Vel_TZ	Acc_TZ
7.265783708175246325e-01	6.364589083791896140e-01	1.890629155527938920e-01	1.237300771114960840e-01	4.835178556509263093e-01	4.613489890791118708e-01	-4.022341908615573725e-01	-7.387234105702694675e-01	-3.171196350784717954e-01
6.172680743300864581e-01	5.225629906123068213e-01	-1.050325460758414452e-02	-4.801522735563821254e-01	-1.748261879863240442e-01	-2.719253581112081597e-01	-2.003203647537749044e-01	-5.386552860179744107e-01	4.402591677744632781e-02
6.720311090233769269e-01	5.546883558798432201e-01	4.327460575776364421e-02	-4.949506127626268626e-02	2.877908747110822230e-01	2.430808189700011668e-01	-2.850735484438390865e-01	-5.989195998170175894e-01	-4.574608430106182066e-02
7.662335324278333193e-01	6.218464638176395276e-01	1.578258308015662859e-01	-3.153037038609582399e-02	3.031235769561059779e-01	2.585479148836843377e-01	-3.873289650861096445e-01	-6.747107533625407161e-01	-1.624069498346331630e-01
5.129391059258685548e-01	3.794732681271405506e-01	-2.645934587693098416e-01	-4.183004447371763135e-01	-1.199597926437627610e-01	-2.096693705211506165e-01	-4.610564385243528518e-01	-7.241539589502707930e-01	-2.333282214005638622e-01
5.409115078476146588e-01	3.874736105275564668e-01	-2.525649993801688531e-01	-2.061852255316716787e-01	1.060615238005576666e-01	4.610030118176579317e-02	-1.434093945169588324e-01	-4.172334804226886518e-01	3.131127398294873965e-01
6.865113038431068793e-01	5.001273320488808238e-01	-5.889707835514377404e-02	-5.017783547654233733e-02	2.715103990514472487e-01	2.315025991820219842e-01	-3.024366059419026920e-01	-5.434091364721675976e-01	1.094129608832775796e-01
5.862589959615933655e-01	3.937586384219010638e-01	-2.451351754099427294e-01	-1.035646187110199068e-01	2.101187392466015713e-01	1.643079142564018436e-01	-5.491597471388165452e-01	-7.489047923912518501e-01	-2.317855219919346399e-01
7.063610891912673884e-01	4.835231449691079209e-01	-9.079181009618547682e-02	-7.307263704042546437e-02	2.397352442987018550e-01	1.989678161319866634e-01	-2.142461252404680994e-01	-4.249745002569740304e-01	3.437202092152507604e-01
1.260964407975429857e+00	9.601256711630177243e-01	7.350198802305496493e-01	-5.031732952978743567e-01	-2.297643399306911194e-01	-3.239692319403256193e-01	-8.493720221926670533e-01	-9.828571373215988505e-01	-6.086137662103519030e-01
8.051842172155214694e-01	5.369194661250988876e-01	-4.226732033210320316e-05	-2.230121864771710816e-01	7.058743453186898387e-02	1.406273201853826954e-02	-5.469559063280595712e-01	-6.876489235583315152e-01	-8.379263715862485251e-02
9.721559208996793933e-01	6.681993376524575368e-01	2.271503847672601828e-01	-3.323346344122602991e-01	-5.089782008807351710e-02	-1.183445830894458706e-01	-1.158194420917959766e+00	-1.222995873959355606e+00	-9.979860659520501942e-01
8.986698441587079866e-01	5.852912848643891941e-01	8.292363813846760634e-02	-7.462118490074529098e-02	2.254786864194755214e-01	1.907030935591319531e-01	-5.408967488649827349e-01	-6.406218068437952162e-01	2.357991621056454434e-02
7.800315558997872323e-01	4.621094687666346679e-01	-1.311974169648428001e-01	1.011741351020779001e-01	4.132491840738011235e-01	4.019401693574755075e-01	-6.429298666477993862e-01	-7.120783882530757891e-01	-8.757211310783806490e-02
8.639180436462671198e-01	5.192097128188992716e-01	-3.231971825798620607e-02	-1.699182840670821482e-01	1.169228500333392290e-01	7.327832497304623272e-02	-9.793673665688993335e-01	-9.963479947656526114e-01	-5.679846876999343763e-01
9.440886833344576123e-01	5.729373413016148886e-01	6.078349673190179547e-02	-2.317913541299231606e-01	4.731189884423017689e-02	-5.176708090825855868e-03	-7.171197348014439754e-01	-7.357713811762738310e-01	-1.050824258335412986e-01
9.852983197819467076e-01	5.919058828301601016e-01	9.364398118532496484e-02	-3.247218577791795013e-01	-5.586764340696147302e-02	-1.194602452135536674e-01	-9.254552433290625935e-01	-9.028073679540968843e-01	-3.825525079331977274e-01
8.684820535993618140e-01	4.700824998181248326e-01	-1.178803701642673896e-01	2.055097467086813845e-02	3.156846145523899416e-01	2.931299197241600263e-01	-7.298001005301176791e-01	-7.020302421462872866e-01	-2.302793341631515639e-02
1.134442457398580295e+00	6.890386844905216357e-01	2.618773187536660441e-01	-3.203000749699653760e-01	-5.621347105920285192e-02	-1.221876819178928236e-01	-7.376322408985415136e-01	-6.859734468927471962e-01	1.559352572797964576e-02
9.459255592287175718e-01	5.032101124756809263e-01	-6.052163206712263960e-02	-4.433418948411250726e-01	-1.923076087969538828e-01	-2.777570448892960342e-01	-7.247642380177453658e-01	-6.507228214099642916e-01	8.790484815308104161e-02
9.303058261072918445e-01	4.712606746878582054e-01	-1.160165051760304877e-01	-3.514891717549737948e-01	-9.559365108191771043e-02	-1.706541911357881136e-01	-7.673778057740473502e-01	-6.655776904561295781e-01	7.221566782641837545e-02
9.350207032948860686e-01	4.573283590256984610e-01	-1.402569009452040161e-01	1.678903421701883059e-01	4.641420301585703623e-01	4.480150741067632225e-01	-8.873941118143133799e-01	-7.504975855531206275e-01	-6.523266873540288502e-02
1.064221276868894117e+00	5.541515805367874803e-01	2.766334406188884765e-02	-4.030693698610796627e-01	-1.579042326761539994e-01	-2.506858607961192642e-01	-1.207240727746952791e+00	-1.016880469617580385e+00	-5.177429592873697972e-01
1.202235355388138638e+00	6.587126010302778445e-01	2.087425018519920572e-01	-2.722710305517075935e-01	-1.999113055791244820e-02	-1.053687857942454953e-01	-8.952974352605493902e-01	-7.084170665734399464e-01	2.410660824868594149e-02
1.126996729515415074e+00	5.732349620940977442e-01	5.943157359611217494e-02	-4.070936245872095460e-01	-1.706303692331992694e-01	-2.859103149952178513e-01	-9.128390510057369234e-01	-6.994088624344038108e-01	4.721346519327141583e-02
1.352253996680411685e+00	7.551614439677216684e-01	3.730881857782490374e-01	-3.277654884095265175e-01	-9.018735932221870477e-02	-2.121764950410759687e-01	-9.996912375793708394e-01	-7.531488164386107576e-01	-3.638224724933800114e-02
1.124824506182063866e+00	5.337379093072591729e-01	-1.413704917360757152e-02	-1.315877908744056690e-01	1.157919058190679945e-01	1.548485749612419499e-03	-6.991849415972313242e-01	-4.540083758449827700e-01	4.977194666966938130e-01
1.050609043236344187e+00	4.484684216020229930e-01	-1.656740174317121728e-01	-3.348509086521200828e-02	2.150189274848420262e-01	1.088165582882960614e-01	-1.522365021788899320e+00	-1.175852752407865243e+00	-7.305960127450804587e-01
1.274850575947299225e+00	6.286843648139052165e-01	1.440296386367620474e-01	8.447129915503281961e-02	3.357970684371589520e-01	2.480332605469341700e-01	-1.150812137569101168e+00	-8.098603020516208506e-01	-7.296565341555093231e-02
1.107091035579516269e+00	4.595785713045612564e-01	-1.507463198868194409e-01	-2.363947237339263929e-01	-1.778962720844856626e-02	-1.219934235873203210e-01	-1.517888992156522399e+00	-1.114421555680918718e+00	-5.794930277863330481e-01
1.216372348747078780e+00	5.369905301447795987e-01	-1.593289190516827825e-02	-1.350429403198861178e-01	8.747878959942324839e-02	1.153002637278460925e-02	-1.322346042031758317e+00	-9.062242441717963670e-01	-2.021070359849115594e-01
1.320726953789999714e+00	6.098438522392879424e-01	1.113645870731907461e-01	1.820922504905983508e-02	2.496201707378692403e-01	2.024700975950492754e-01	-1.110827878268153768e+00	-6.825625998210790302e-01	1.989628167896906330e-01
1.135178660232841752e+00	4.243711854919859916e-01	-2.091872130253994155e-01	-1.107508243742642007e-01	1.074348665125249014e-01	6.605238888597608771e-02	-1.247899407423070040e+00	-7.750764357195206733e-01	4.993134069910599993e-02
9.365787601127083528e-01	2.271255788945960585e-01	-5.492473742333763287e-01	-3.044197980861182984e-01	-1.042777125157091922e-01	-1.670627922089934492e-01	-1.500910936879775504e+00	-9.722943178320958557e-01	-2.834664790959847691e-01
1.184797715959821529e+00	4.276138813417590390e-01	-1.992524548593032629e-01	-4.828398474023886111e-01	-2.990300054402572072e-01	-3.743629931308437020e-01	-1.305546838771414642e+00	-7.609965485461264167e-01	9.006753798032945957e-02
1.252853831402967577e+00	4.675080408195350645e-01	-1.275411189430894210e-01	-3.500870615874253078e-01	-1.557409171459188113e-01	-2.056409505620336031e-01	-1.536621745507595671e+00	-9.368291089057818599e-01	-2.087577570344391897e-01
8.151675444719059804e-01	5.688768618576545144e-02	-8.369977844934497480e-01	3.293279235168515839e-01	5.799061300945469455e-01	6.092047241473128594e-01	-1.327188100088771971e+00	-7.113775360405635295e-01	1.854685120930242015e-01
1.457391271461566884e+00	6.077603225627321581e-01	1.219927764208214582e-01	-1.626177231987757377e-01	4.630338331084095371e-02	1.636143287482465236e-02	-1.539583980183989897e+00	-8.689380014632788196e-01	-8.424520333599336275e-02
1.512865436038751454e+00	6.359697142892026811e-01	1.743055594556523757e-01	-2.835518084572036246e-01	-8.630676341623075287e-02	-1.787767573988703340e-01	-1.504510869551539676e+00	-8.006896021700372623e-01	3.972310949237040090e-02
1.144879080735363486e+00	2.869799454349466483e-01	-4.255465286989739138e-01	2.159392439666887875e-02	2.338488350933704552e-01	3.464696213482258702e-02	-1.261636861956197064e+00	-5.422181760024752384e-01	4.978801302441210885e-01
1.295250288546239137e+00	3.994521033721468717e-01	-2.258035084886655386e-01	6.072794151070649848e-02	2.603869618558862231e-01	6.969191210585090612e-03	-1.786742016185758342e+00	-9.815471794165622210e-01	-2.668667054310783771e-01
1.098937403006664759e+00	2.030323500536867776e-01	-5.623765124197197540e-01	-4.707132847965583844e-02	1.261863816327014887e-01	-1.519834234476384882e-01	-1.514785793119810098e+00	-6.955646464791321870e-01	2.220592356315710392e-01
1.098868924714776041e+00	1.811747671093199286e-01	-5.960243286075533886e-01	1.589552201577211221e-01	3.319822342663483195e-01	8.095054665508974456e-02	-1.785102716456719252e+00	-9.023382762992350203e-01	-1.424254608841573622e-01
1.103836018932319307e+00	1.635952733657050351e-01	-6.221132153430068978e-01	-1.485585555870176933e-01	-1.897097328147226425e-02	-3.089736928560868900e-01	-1.022161376317982651e+00	-1.688913590500914497e-01	1.121378024993601175e+00
1.052035062076037919e+00	9.524775971026977484e-02	-7.360205821780188007e-01	1.559755607066563576e-01	2.935896652798301587e-01	5.106335247391124987e-02	-1.717179114005123353e+00	-7.608966527196395768e-01	8.919130727347723830e-02
1.236974878276677403e+00	2.374973108172629410e-01	-4.839145778032540313e-01	-7.994944510170635954e-02	2.139438532057784392e-02	-2.358379505034650381e-01	-1.287092155184678344e+00	-3.290736996808046322e-01	8.294047876230294936e-01
1.656962613988665067e+00	5.888338932058033715e-01	1.313449051365672693e-01	-2.568867159109509135e-01	-1.864426967401032198e-01	-4.537654732726360551e-01	-1.624092633980221745e+00	-5.943044902661861473e-01	3.616130240242967919e-01
1.131767840762951449e+00	9.827036862461230315e-02	-7.136639955303737404e-01	1.529759821098787276e-01	2.420969840437363074e-01	3.819411917584247806e-02	-1.522716994649067512e+00	-4.602238521202706156e-01	5.843857038567411566e-01
1.311978733558666121e+00	2.356385248249828201e-01	-4.684486727356230173e-01	-3.530222252287266160e-01	-3.206244811425210117e-01	-5.667353548926640228e-01	-1.683118312007535478e+00	-5.635847714792402430e-01	3.945478434892547570e-01
1.259430424525648906e+00	1.655219149292624925e-01	-5.823992574434925240e-01	-3.444305077486760069e-01	-3.244501260658141928e-01	-5.453252270990552875e-01	-1.484213595806372243e+00	-3.395354355317855566e-01	7.702499337742634289e-01
1.386144753448672828e+00	2.548316909869271507e-01	-4.188266324720725242e-01	-2.901418340490056202e-01	-2.776080980852775326e-01	-4.724465093889205214e-01	-1.662275799109332430e+00	-4.577133137878125480e-01	5.511191028760396016e-01
1.483587957083776887e+00	3.178851225639253708e-01	-2.998177514684940981e-01	1.853806160772143719e-02	4.609298261825554160e-02	-8.922251171086652277e-02	-1.754746351830489770e+00	-4.974581505734000930e-01	4.657748096877208921e-01
1.533239472235597534e+00	3.382056861445378315e-01	-2.538890364900613372e-01	-6.289572037707619190e-02	-5.175912877085133562e-02	-1.771131135665605927e-01	-1.750061123241540173e+00	-4.482935734314176246e-01	5.320041646276143510e-01
1.487971768678869378e+00	2.738458573773767668e-01	-3.537545625223431633e-01	3.215651889098325444e-01	3.566571237925569848e-01	3.047920174153190276e-01	-2.280509493797564957e+00	-8.853136594305717200e-01	-2.462234760218814378e-01
1.420043076824523576e+00	1.891696816026115502e-01	-4.878675142433215317e-01	-9.143297348110709932e-02	-9.758689756032531970e-02	-1.756806424910141162e-01	-1.790534348416930710e+00	-3.937945362196267896e-01	5.819486050662086019e-01
1.288527249921085804e+00	4.774957906756938097e-02	-7.190626307002322415e-01	1.021639821879084392e-01	1.070563722242766080e-01	8.021062160633443683e-02	-1.902634138766647443e+00	-4.494261394709451185e-01	4.588449155389032197e-01
1.353450841191065734e+00	8.118294943227226390e-02	-6.451091858397477452e-01	4.858781125522142197e-02	4.557293789097710546e-02	3.888224554349778428e-02	-1.975485319544158624e+00	-4.690465739102008813e-01	3.947475372698684426e-01
1.355242551498680781e+00	5.836602459942341614e-02	-6.671174131286381481e-01	1.208197715059378813e-01	1.217411125096006796e-01	1.471845715251090814e-01	-1.720854216311356932e+00	-1.906193469439488031e-01	8.433151256075079871e-01
1.442636417472552113e+00	1.117854426125917400e-01	-5.551447378726417359e-01	1.876098859427934029e-02	1.046261093412438614e-02	4.746415575426068956e-02	-1.659016628101261492e+00	-8.743544717203516337e-02	9.848037270606793125e-01
1.211581683703820467e+00	-1.183053285321158249e-01	-9.330575101009579431e-01	-8.784490850877682555e-02	-1.043349715408223854e-01	-5.743637314816109340e-02	-2.081492098297895943e+00	-4.247553859236337659e-01	3.593442516106546414e-01
1.300680821234443396e+00	-6.318099925051606780e-02	-8.141047112695842802e-01	-4.079874626416492289e-02	-5.144368484828053256e-02	2.223360180711291684e-02	-1.791580090427916883e+00	-1.143489516753511959e-01	8.517084788919527805e-01
1.688312573301966601e+00	2.579673332065541835e-01	-2.314524841644718389e-01	-8.448833931215068982e-02	-9.538545071618471927e-02	-3.733155613676604478e-03	-1.493204672167611768e+00	2.034203766184474460e-01	1.352809400309249233e+00
1.623895416791045987e+00	1.768227082482349832e-01	-3.447508366711187211e-01	-3.271149470714789231e-01	-3.535561760288354893e-01	-2.699621530597653973e-01	-2.017081047908387159e+00	-2.271161402780690064e-01	5.537799148661785020e-01
1.519627534620490161e+00	6.050806152709214958e-02	-5.169358267085653047e-01	-2.266648906965071097e-01	-2.387083666514543678e-01	-1.226610788563184534e-01	-1.958801461464691585e+00	-1.288481743299154658e-01	6.666123140028333838e-01
1.560901245311727914e+00	7.418539846229613155e-02	-4.614182995895665940e-01	1.151984761717381733e-01	1.390789086313857226e-01	3.179481270400988380e-01	-1.892068226934007447e+00	-2.372047393334148629e-02	7.873844869086867870e-01
1.419392471624615792e+00	-7.443598262171370605e-02	-6.851772662769131106e-01	-3.175599141265860181e-01	-3.214369796927052381e-01	-1.793585131722227333e-01	-2.037790979813459469e+00	-1.128398058064401938e-01	5.673948183587267380e-01
1.582306370416984187e+00	4.856653277636682753e-02	-4.357392413582177326e-01	-2.915118862229391095e-01	-2.837896683128636743e-01	-1.224217267266498876e-01	-1.672520367488727011e+00	2.615716036652043774e-01	1.146720402113036164e+00
1.541834918282031230e+00	-8.929303106278624336e-03	-4.973943586809124739e-01	1.394798428980394134e-01	1.936593365397523692e-01	4.245054034612011362e-01	-1.572364636395236603e+00	3.934773327844533486e-01	1.301804874075290774e+00
1.736640663836739096e+00	1.437909938342634697e-01	-1.918319091002245180e-01	-4.260330143689984306e-01	-4.078248311397908443e-01	-2.364455823978649507e-01	-1.882118379875812764e+00	1.509395011233724548e-01	8.045094708096472980e-01
1.382730151019565978e+00	-1.913560834770917096e-01	-7.317590862581453415e-01	-1.888306376679201870e-01	-1.389140303333658566e-01	7.201673990038987005e-02	-1.905890783375781439e+00	1.667523957885236885e-01	7.529544127923386565e-01
1.157062504798932245e+00	-4.114967136795518732e-01	-1.070767178231523786e+00	-4.060342534457342945e-01	-3.614435323434719294e-01	-1.636655774030127963e-01	-2.104555223231689087e+00	2.162700034432649132e-02	4.201693240103789861e-01
1.314812168608938681e+00	-2.893378897020290053e-01	-8.144076715047268156e-01	-4.362654940144273796e-01	-3.806306183435446133e-01	-1.767392240165292505e-01	-2.007609110173977918e+00	1.433156469845973391e-01	5.471005452892583332e-01
1.260894628429153785e+00	-3.547330923467134633e-01	-8.819979122031049723e-01	-1.029990753344238869e-01	-5.383122255262010047e-03	2.460157145299743386e-01	-1.857632351425104300e+00	3.110379691703613614e-01	7.516085147676393463e-01
1.211835519863617261e+00	-4.148038188164675510e-01	-9.389745375757005963e-01	-8.812179637749784078e-02	2.529075261236296557e-02	2.830683948090941260e-01	-2.119489248034771123e+00	1.018643956141154217e-01	3.014299009508656368e-01
1.482796255393567408e+00	-1.888446906857534358e-01	-4.986023424884389321e-01	-2.795377144188476715e-01	-1.671375184201687736e-01	7.225841956951684075e-02	-1.783232705378083205e+00	4.341864969092610327e-01	7.879685286365235575e-01
1.369965505266712125e+00	-3.035414403341201162e-01	-6.483988016771035090e-01	-2.121716100529947580e-01	-7.897887410053416879e-02	1.683636667480803151e-01	-1.933491138013956556e+00	3.214456432903331495e-01	5.026382184865114677e-01
1.144680616558095609e+00	-5.172287583738177652e-01	-9.693853181130134278e-01	-3.584639678613349423e-01	-2.222627762313379718e-01	5.952615215709389229e-03	-1.800398092242138537e+00	4.637254080798260403e-01	6.587728432570936210e-01
1.619060638090066062e+00	-1.066935636515876085e-01	-2.071355481495146811e-01	-4.413117985957902834e-01	-2.968059993623287096e-01	-8.147132965310666108e-02	-1.815219829747070968e+00	4.687259283832265200e-01	5.774738499504338263e-01
1.388329762573198956e+00	-3.228525830130131724e-01	-5.322154867639852238e-01	-3.827769600019666485e-01	-2.182549628098117700e-01	-1.732709841395507766e-04	-1.801799044869986099e+00	4.966193934339693805e-01	5.365585954812717162e-01
1.399115422107059858e+00	-3.227248144718897205e-01	-4.821351626202364793e-01	1.730875330569623394e-01	3.989805545297083200e-01	6.786446803560145513e-01	-1.924801432430139014e+00	3.976015348071921807e-01	2.768490230787384876e-01
1.464552010495831391e+00	-2.727040613136412217e-01	-3.459493207000176040e-01	-9.714907893753861601e-02	1.207742941855173557e-01	3.592335356891420695e-01	-1.851484141973225750e+00	4.742882671125698835e-01	3.230977257759294341e-01
1.300622379597955014e+00	-4.257051579188894652e-01	-5.626853824479107757e-01	6.622389682390952825e-02	3.119918675801900410e-01	5.605298808181105041e-01	-1.441359033874640039e+00	8.544612835096071501e-01	8.970096436572325693e-01
1.197457751447817520e+00	-5.233774648213449510e-01	-6.842804564343192286e-01	1.838590992062039686e-01	4.530395039323973916e-01	7.017126109708096138e-01	-1.737107955445341245e+00	5.898452654120746041e-01	3.563312743309504649e-01
1.411939302488587344e+00	-3.369852461708535696e-01	-3.140561354407785943e-01	-2.446294590712167483e-01	1.698139063781974045e-03	1.860420826582430132e-01	-1.547372070488438611e+00	7.639908922399740732e-01	5.783374107834673428e-01
1.441545589546446404e+00	-3.140408081244738803e-01	-2.286887716729947839e-01	-3.153355695407242254e-01	-6.264871592006432399e-02	9.834549602746758823e-02	-1.461989331822719507e+00	8.405187238792634075e-01	6.342658177301579991e-01
1.467881556201492410e+00	-2.928524887870298521e-01	-1.475652397222564360e-01	-1.560349344001485394e-01	1.214174122981350884e-01	2.853944249618149964e-01	-1.575394255255144094e+00	7.336126573811502238e-01	3.753863641407353402e-01
1.183547897314249919e+00	-5.471798040110839034e-01	-5.457769582940749098e-01	5.647476147774752042e-02	3.622083286258305224e-01	5.336273262528289374e-01	-1.733409460538426039e+00	5.835546591238905956e-01	4.493429706979606975e-02
1.304049600149110866e+00	-4.399065488104381139e-01	-3.180602595735405602e-01	-7.136059983167922227e-02	2.332013965136355838e-01	3.694450933617042798e-01	-1.577478703124405079e+00	7.165353897432386043e-01	2.080729944444448254e-01
1.007076848905336997e+00	-7.033235453815992466e-01	-7.349672265984260600e-01	-2.572997088773620877e-01	4.014238698958100260e-02	1.324103597977342728e-01	-1.312857129277786639e+00	9.459670331854367342e-01	5.416876545324440517e-01
1.207447127723593860e+00	-5.228356289800055734e-01	-3.832824281406009836e-01	-1.175453150147998116e-03	3.249010009265745902e-01	4.262660078760555638e-01	-1.432498787347353808e+00	8.236125661067887904e-01	2.694995272018375077e-01
1.228837480870650367e+00	-5.007370262834137664e-01	-3.078723568720322379e-01	-9.100992210922898007e-02	2.335542387275839349e-01	3.005542883648347763e-01	-1.436830009671736574e+00	8.039293693973530441e-01	1.785548404090242514e-01
1.229810505966610679e+00	-4.958708458263416663e-01	-2.640015676464324001e-01	4.298763853970816173e-02	3.834174475587497355e-01	4.423663236730924764e-01	-1.557511093153649995e+00	6.763256242133315332e-01	-9.571115707718813592e-02
1.307221952118387875e+00	-4.220269393870025310e-01	-1.018848339893274613e-01	1.440984449456911287e-01	4.963015288741493558e-01	5.428099447693227608e-01	-1.417384432852017762e+00	7.839195109372687487e-01	4.073079916898406094e-02
1.588816947451000994e+00	-1.654896609341681146e-01	3.756092581965903010e-01	-1.597495492977368814e-01	1.689601335649722480e-01	1.524304237980122767e-01	-1.008441674219577422e+00	1.134104691181906821e+00	6.009906294404605553e-01
1.037884786543234128e+00	-6.494785548203556580e-01	-4.331329735630864985e-01	-2.018543587261074357e-01	1.238279730597847544e-01	7.680856678139787175e-02	-1.107552255112017159e+00	1.020448079783742745e+00	3.611319938464757628e-01
1.297686199652015926e+00	-4.107255407014984705e-01	1.062457296093666237e-02	-4.024849749789810582e-01	-9.452513082975222414e-02	-1.921160021523493910e-01	-1.271264270002870234e+00	8.463619303323516307e-01	1.996126243128704125e-02
1.232145237850571284e+00	-4.609332210023536214e-01	-4.831681868380632849e-02	-5.653738500191185512e-01	-2.734018132031280079e-01	-4.161052934623999944e-01	-1.413183160123181681e+00	6.905247565855455738e-01	-2.864568633791290120e-01
9.587450609805918678e-01	-6.955186860161620688e-01	-4.285241033272134126e-01	-2.798121718455309215e-01	3.220886714594581313e-02	-1.011791144414617427e-01	-1.138309290798494855e+00	9.122727185550921769e-01	6.421106452394904907e-02
1.195147615704049482e+00	-4.754488337325900593e-01	-2.109202806063495417e-02	-1.371863868390374719e-01	1.815350625002344342e-01	4.069191820970016749e-02	-7.222745995634614058e-01	1.261037225752166702e+00	6.378546957879581702e-01
9.535566835578102030e-01	-6.803752942424338146e-01	-3.522813894383624578e-01	2.809477564829600538e-01	6.280005819425751312e-01	5.139102200459282344e-01	-1.151333787896061667e+00	8.399092017059900384e-01	-1.192548156553764893e-01
1.170591113457416732e+00	-4.762835779955845172e-01	2.505746832459454509e-02	-1.609801586747807919e-02	2.981705675026626312e-01	1.236754016232773090e-01	-1.023431607626814177e+00	9.241396006926644313e-01	1.768517108614073297e-03
9.518559408640737685e-01	-6.596549002240690296e-01	-2.710229743341988073e-01	-3.015270261452828171e-01	-2.038235698667689721e-02	-2.524616531486512661e-01	-5.188966397631065153e-01	1.349809817291009573e+00	7.168515688772134631e-01
9.788055532691239957e-01	-6.236889359283743772e-01	-1.875549928290346224e-01	-2.478222864198348016e-02	2.689342382948311516e-01	4.820168487280292874e-02	-1.083630315195446947e+00	8.019767292187988117e-01	-2.518236631163431327e-01
7.688196891427070412e-01	-7.981813433721435258e-01	-4.701889831347156323e-01	-1.471282925212987203e-01	1.245813804751195186e-01	-1.322117987375935333e-01	-6.610540498510584229e-01	1.151143525926235700e+00	3.356413790303732769e-01
9.847048566973362060e-01	-5.929373634429726536e-01	-9.492481474586758616e-02	2.192630434687611596e-01	5.086520761304292870e-01	2.763001963897723234e-01	-8.644512994096479330e-01	9.301419148708783835e-01	-6.226792467446438939e-02
9.002464990946563717e-01	-6.546666760438657473e-01	-1.837485580696449905e-01	4.803687236883336098e-01	7.776980368495327589e-01	5.623071433652284679e-01	-6.822869297402972544e-01	1.059008213071249704e+00	1.482425953902150872e-01
9.471024796188119987e-01	-5.990055808367809043e-01	-6.969433963559029666e-02	2.178898127184749622e-01	4.783415256266777549e-01	2.105574908219594865e-01	-1.252123424103246174e+00	5.032343466149160616e-01	-8.252937646758859991e-01
1.119033809508852340e+00	-4.315323570775423390e-01	2.375535204655825350e-01	4.805648055107539229e-02	2.783331032805212990e-01	-2.728427555783263792e-02	-9.520815045236461494e-01	7.379436220798242241e-01	-4.275355123464749107e-01
7.593161426174706019e-01	-7.370730565351438779e-01	-2.766034678775219358e-01	3.714907004529265783e-02	2.496176346921372691e-01	-7.285856077298100142e-02	-5.306006808936187813e-01	1.082515225888416754e+00	1.623626887417873588e-01
7.407101713399317777e-01	-7.384637767329242930e-01	-2.637938994731420239e-01	3.069984653633599514e-01	5.242751984240533458e-01	2.208019949734845444e-01	-2.921484197045161046e-01	1.260113884695626796e+00	4.653091196237969518e-01
1.167453552360143476e+00	-3.429043853779144557e-01	4.370325166073222301e-01	2.248344752011086078e-01	4.168993779308152181e-01	9.322826817502896657e-02	-5.859754443482126929e-01	9.531727100754032733e-01	-6.970262208308976304e-02
8.566030654273822931e-01	-6.038059409280390755e-01	-1.649801526279692787e-03	5.413790802605076280e-01	7.409472833462669161e-01	4.454683568923507586e-01	-5.583233569202029623e-01	9.381977975986889318e-01	-9.743573990068221669e-02
8.159602656605123849e-01	-6.237482631010157208e-01	-2.282185051798664432e-02	1.736184871810379504e-01	3.229967710305967077e-01	-2.618419333806012300e-02	-5.455908021811018971e-01	9.092968820504935268e-01	-1.477718939177145030e-01
6.361008793348396084e-01	-7.673316043658100494e-01	-2.589783415679066669e-01	2.949521256613163445e-01	4.345868951682167469e-01	9.309240703529947369e-02	-5.329983447830607401e-01	8.799593407238668341e-01	-1.974548504685584294e-01
7.254744864435136442e-01	-6.708490595063376638e-01	-7.912020583907267146e-02	-4.724988628121429279e-02	4.358668926987258052e-02	-3.452651011347841470e-01	-6.780839933729831959e-01	7.069593638676787695e-01	-4.946247751326421915e-01
9.049879420636062211e-01	-4.937936466020280690e-01	2.401018498877497964e-01	-1.915806154862974564e-01	-1.332324636079515456e-01	-5.428981951159674857e-01	-1.469157219469966469e-01	1.148769006104811030e+00	2.739128333156385375e-01
6.240437038088395560e-01	-7.264694255075254681e-01	-1.518127064669847481e-01	4.648259975681430234e-01	5.571456803218802767e-01	2.177638273369130184e-01	-2.736694009418920714e-01	9.919907250821576872e-01	6.677064028071000301e-03
5.315141298615030374e-01	-7.910791730096992103e-01	-2.527238400135662366e-01	5.537171477444249867e-02	9.244299162308813878e-02	-2.971667513713842079e-01	-1.908329891055149941e-01	1.025672237874880821e+00	7.093650312390945012e-02
4.304369564925646374e-01	-8.630260061595584897e-01	-3.667203374607165278e-01	1.033199911104418223e-01	1.233549495026782794e-01	-2.610911183394959978e-01	-3.445932954863960007e-01	8.440501742861630241e-01	-2.368302787563676404e-01
4.202474175320345395e-01	-8.537740936563019689e-01	-3.403056674783950797e-01	2.790960175704548796e-02	2.054750548444655989e-02	-3.744496717885306136e-01	3.564798376261957280e-02	1.148002685746801976e+00	2.978425032107206438e-01
7.032738878675560690e-01	-5.831669764408518031e-01	1.392099746012641914e-01	1.751756393543231205e-01	1.590919361691053302e-01	-2.162689378451859712e-01	-2.695765308620170497e-01	8.284876277079142870e-01	-2.467954677594594026e-01
8.476199286970016455e-01	-4.358020123004057722e-01	4.047893365679500199e-01	4.221791795543350378e-01	4.057494876823444230e-01	6.077194929922841160e-02	-6.996388344895081157e-02	9.680612346724357664e-01	4.402770668391092768e-03
4.713670751149094396e-01	-7.517758425929718102e-01	-1.336808324458087505e-01	2.073647707777252491e-01	1.520452610704552121e-01	-2.179394434528429403e-01	-4.237391715828137118e-01	6.043141744796964865e-01	-6.154472240932298277e-01
