angle	angular_velocity	angular_acceleration
-3.199585987304613410e-01	-1.126939751424818947e+00	2.407601923117857368e+00
-3.411182521897782594e-01	-1.458715584396165665e+00	3.503284213247122025e+00
-3.187733036959066180e-01	-1.329722647570651395e+00	3.696417921069666601e+00
-3.835244343879273821e-01	-1.211733433785258551e+00	3.134136028095717563e+00
-3.867595272949107543e-01	-1.454015503582630764e+00	2.462247703958984513e+00
-3.519725877929683611e-01	-1.305002360303650022e+00	3.726973387473108801e+00
-3.888556585807415034e-01	-1.159711724428044821e+00	3.356980522849767556e+00
-3.835008389174853760e-01	-1.154795874291576929e+00	3.009288852314730534e+00
-2.854473257808547992e-01	-1.041228779671040883e+00	3.090990441068791839e+00
-2.524767570410467732e-01	-1.255414021648276757e+00	4.334700737461766096e+00
-2.937117212157218660e-01	-1.510080023083542056e+00	4.406890201350957881e+00
-3.530516921478216164e-01	-1.051767082965656241e+00	3.352645082912313779e+00
-3.673559686055781759e-01	-1.151318949387533319e+00	4.107349212193157406e+00
-3.872588056568578851e-01	-1.018484437237566764e+00	4.643171231342442695e+00
-4.092843043812462445e-01	-1.167162488509729812e+00	4.116766184828009933e+00
-4.328936747757652359e-01	-8.608357309764234078e-01	3.428647837485748084e+00
-4.069099045657694202e-01	-9.949477066088232569e-01	4.238371430680492047e+00
-3.698957885171865745e-01	-9.800930231708305795e-01	4.285567824721121966e+00
-5.111572515654243531e-01	-9.027614900351864646e-01	3.794227397553250558e+00
-4.648204143840064528e-01	-8.407314918940593795e-01	3.864604462423516740e+00
-4.664975735234823118e-01	-8.337627801100953029e-01	4.490125874819299590e+00
-5.117987466943857422e-01	-5.521484089398935868e-01	4.348547259927451947e+00
-5.050046243180446037e-01	-7.447279052913751141e-01	4.823536990598047858e+00
-4.655665511596699946e-01	-9.005357481971044686e-01	3.912752472203008924e+00
-3.981618434222866099e-01	-7.085866580176722884e-01	4.128530675568112152e+00
-4.270637340145893579e-01	-1.215789884742775273e+00	3.940971947141735932e+00
-3.889557569532784420e-01	-6.386899895026433294e-01	4.073925335317418295e+00
-4.616851752130911035e-01	-3.244181112822908108e-01	4.380087076227296983e+00
-5.714176830472441626e-01	-6.978897126728049738e-01	4.751331983771607703e+00
-4.342046595762717454e-01	-8.996315855716221499e-01	4.209538160257032757e+00
