# theta1	omega1	alpha1	theta2	omega2	alpha2
-5.602161154764097040e-01	6.091635839373566341e+00	1.561457868186485909e+00	-4.421499376700194772e-01	-1.069395332166777735e+00	-3.104696940991597653e+00
-5.503511407910587350e-01	5.799232939841431289e+00	1.598581139785145044e+00	-4.615517101884224482e-01	-8.170772612602377194e-01	-3.110592327298814297e+00
-5.402601728699097938e-01	5.496635136668032828e+00	1.633846440600907668e+00	-4.809852936011347335e-01	-5.532075858038751903e-01	-3.114875837965615624e+00
-5.299550017788028367e-01	5.185116390000530373e+00	1.667194029140938394e+00	-5.004404068014768336e-01	-2.789265015587716334e-01	-3.117478830948063440e+00
-5.194477644236115133e-01	4.866114882229339855e+00	1.698572609434056080e+00	-5.199063639339098764e-01	4.434300634102328331e-03	-3.118340357261332407e+00
-5.087508893103823704e-01	4.541186671256468799e+00	1.727940256607322755e+00	-5.393721253212261368e-01	2.954005835822499648e-01	-3.117408252301362204e+00
-4.978770351619550283e-01	4.212010777718660393e+00	1.755265169152897542e+00	-5.588263557410935167e-01	5.923482252446774510e-01	-3.114640049831726376e+00
-4.868390266840889602e-01	3.880333290616022168e+00	1.780526224667695834e+00	-5.782574864718525998e-01	8.935630349524217308e-01	-3.110003689214579481e+00
-4.756497850785113002e-01	3.547952792619867068e+00	1.803713421919691307e+00	-5.976537835715546310e-01	1.197255437173225801e+00	-3.103478109001865715e+00
-4.643222597308054311e-01	3.216683068574866411e+00	1.824828021413583468e+00	-6.170034157949461084e-01	1.501599874262183221e+00	-3.095053515063829863e+00
-4.528693563054589366e-01	2.888312351726767702e+00	1.843882567952224383e+00	-6.362945269677100502e-01	1.804779410593710054e+00	-3.084731528268384704e+00
-4.413038676006700300e-01	2.564581033357740125e+00	1.860900630076744111e+00	-6.555153062674188291e-01	2.105008355027393918e+00	-3.072525024771198598e+00
-4.296384064075636777e-01	2.247140124862426092e+00	1.875916382672547567e+00	-6.746540570398460446e-01	2.400578810297247401e+00	-3.058457806902008524e+00
-4.178853403240521680e-01	1.937533236616332033e+00	1.888973977583983332e+00	-6.936992642815973387e-01	2.689879682837727159e+00	-3.042564044790057043e+00
-4.060567342802512414e-01	1.637157367830809562e+00	1.900126785295344511e+00	-7.126396545236927116e-01	2.971439131460101635e+00	-3.024887571756544880e+00
-3.941642865882356017e-01	1.347247530323329556e+00	1.909436356979427485e+00	-7.314642634861410198e-01	3.243941983681907004e+00	-3.005480887527704148e+00
-3.822192931964250029e-01	1.068897991484050181e+00	1.916971564968556141e+00	-7.501624738707849405e-01	3.506211040614061858e+00	-2.984404323519435742e+00
-3.702326044934711735e-01	8.029983007392047512e-01	1.922807453741633088e+00	-7.687240619483199922e-01	3.757271971004684019e+00	-2.961724905788316597e+00
-3.582145806335536586e-01	5.502471228874128428e-01	1.927024043829067113e+00	-7.871392462257879030e-01	3.996341270987386451e+00	-2.937515169402310722e+00
-3.461750685854732557e-01	3.111860222476252602e-01	1.929705189850375868e+00	-8.053987134070390574e-01	4.222793018794391173e+00	-2.911852009563997257e+00
-3.341233862404492383e-01	8.615888908627766796e-02	1.930937541068039165e+00	-8.234936371912757735e-01	4.436201422450722021e+00	-2.884815636717072085e+00
-3.220683035606527467e-01	-1.246444711781578008e-01	1.930809397845810960e+00	-8.414157006904861014e-01	4.636295521520651164e+00	-2.856488421560617219e+00
-3.100180362368069598e-01	-3.212011963692020799e-01	1.929409702840765739e+00	-8.591571058465690136e-01	4.822974404515662172e+00	-2.826953872963130276e+00
-2.979802451778658101e-01	-5.036201899395109649e-01	1.926827147710987287e+00	-8.767105769617449251e-01	4.996270256596744730e+00	-2.796295733797950156e+00
-2.859620411709584142e-01	-6.721402648129242152e-01	1.923149301080461893e+00	-8.940693590566360927e-01	5.156347212188165940e+00	-2.764597094006334022e+00
-2.739699930705872810e-01	-8.271096246346587577e-01	1.918461911862168634e+00	-9.112272125545577417e-01	5.303480397616567643e+00	-2.731939686784417454e+00
-2.620101421567809230e-01	-9.689658246938961383e-01	1.912848253755365935e+00	-9.281784018041019380e-01	5.438035082795295239e+00	-2.698403222431719595e+00
-2.500880188220352407e-01	-1.098225171945728107e+00	1.906388619482151991e+00	-9.449176811991935043e-01	5.560456345628608688e+00	-2.664064878434263317e+00
-2.382086620989273817e-01	-1.215462335979054842e+00	1.899159886242164363e+00	-9.614402784455254869e-01	5.671247639465264001e+00	-2.628998861342998872e+00
-2.263766440051417916e-01	-1.321297766317115929e+00	1.891235195017105797e+00	-9.777418729427861388e-01	5.770958362344345005e+00	-2.593276085046329893e+00
-2.145960908795693234e-01	-1.416384979700978874e+00	1.882683697225720598e+00	-9.938185772897045744e-01	5.860170313581420487e+00	-2.556963919525312878e+00
-2.028707111752048320e-01	-1.501394760343941925e+00	1.873570414342521584e+00	-1.009666912221932389e+00	5.939481987624503745e+00	-2.520126054325958265e+00
-1.912038196756877806e-01	-1.577012466674887037e+00	1.863956114798455355e+00	-1.025283785268752190e+00	6.009505642152589644e+00	-2.482822379245191780e+00
-1.795983661072058368e-01	-1.643917922033438117e+00	1.853897318353925572e+00	-1.040666464943563518e+00	6.070846760390963937e+00	-2.445108996237673971e+00
-1.680569596724187098e-01	-1.702790248654082461e+00	1.843446279276395039e+00	-1.055812559145471230e+00	6.124109244181568101e+00	-2.407038207782068451e+00
-1.565818972758448169e-01	-1.754288624780429018e+00	1.832651092265596526e+00	-1.070719989833632813e+00	6.169875648741822260e+00	-2.368658631696040295e+00
-1.451751876235879701e-01	-1.799059842078690963e+00	1.821555751024537262e+00	-1.085386971939266587e+00	6.208715317916244203e+00	-2.330015264778777517e+00
-1.338385778251748315e-01	-1.837722358807695855e+00	1.810200319709126537e+00	-1.099811989768865406e+00	6.241168000900984225e+00	-2.291149662804668363e+00
-1.225735762578904348e-01	-1.870874025906573479e+00	1.798621043082738957e+00	-1.113993777207147984e+00	6.267752211780134530e+00	-2.252100054588379141e+00
-1.113814769072557914e-01	-1.899080569772081617e+00	1.786850552985237428e+00	-1.127931296477616696e+00	6.288953449990344780e+00	-2.212901555150507349e+00
-1.002633805494397012e-01	-1.922882024323143924e+00	1.774918010318987660e+00	-1.141623720068383196e+00	6.305231214974469367e+00	-2.173586309648832149e+00
-8.922021648900575752e-02	-1.942785524555574739e+00	1.762849323968592286e+00	-1.155070412159761473e+00	6.317011733093181647e+00	-2.134183716081878401e+00
-7.825276178910366143e-02	-1.959270041578520249e+00	1.750667309525199222e+00	-1.168270912510708692e+00	6.324693187463367394e+00	-2.094720583360667465e+00
-6.736166032808313386e-02	-1.972782731458892158e+00	1.738391905103577217e+00	-1.181224920593417549e+00	6.328642158890033897e+00	-2.055221347344912797e+00
-5.654743997167222674e-02	-1.983742129524671327e+00	1.726040335575517171e+00	-1.193932281511175475e+00	6.329197234559160279e+00	-2.015708231412228102e+00
-4.581052902998365706e-02	-1.992537050473288218e+00	1.713627315690461561e+00	-1.206392972711110234e+00	6.326668108052899697e+00	-1.976201445891463848e+00
-3.515127136984447231e-02	-1.999528660334249253e+00	1.701165211874370753e+00	-1.218607091895974603e+00	6.321338006825271805e+00	-1.936719342928019394e+00
-2.456994047217347932e-02	-2.005051266864484205e+00	1.688664226798759493e+00	-1.230574846059384164e+00	6.313464744978546150e+00	-1.897278593346557241e+00
-1.406675256827120447e-02	-2.009412682464471800e+00	1.676132553563108418e+00	-1.242296541265620613e+00	6.303281381967849484e+00	-1.857894330522339210e+00
-3.641878356070072167e-03	-2.012896002962065722e+00	1.663576547347554557e+00	-1.253772573962812054e+00	6.290998290282914240e+00	-1.818580310538716160e+00
6.704545483312314771e-03	-2.015762981785883312e+00	1.651000857758675000e+00	-1.265003422136581346e+00	6.276806865312437367e+00	-1.779349030615068772e+00
1.697240661428565944e-02	-2.018251064720857357e+00	1.638408580459089103e+00	-1.275989638520713454e+00	6.260876777179191777e+00	-1.740211865379964973e+00
2.716160737756448396e-02	-2.020578358097395721e+00	1.625801388687420745e+00	-1.286731843486214721e+00	6.243361181652971936e+00	-1.701179181514212546e+00
3.727205644147948277e-02	-2.022942694455991841e+00	1.613179658045281961e+00	-1.297230719249850006e+00	6.224396187705679040e+00	-1.662260443622465278e+00
4.730366122251112443e-02	-2.025523876047259364e+00	1.600542586148075319e+00	-1.307487004734325886e+00	6.204103133868670739e+00	-1.623464313518230284e+00
5.725632047696690291e-02	-2.028484616273658503e+00	1.587888302057921752e+00	-1.317501490341113524e+00	6.182590008911574841e+00	-1.584798738103024407e+00
6.712991856162808801e-02	-2.031971293597848671e+00	1.575213970031014377e+00	-1.327275014481294368e+00	6.159952238129335456e+00	-1.546271029194125735e+00
7.692431901450966225e-02	-2.036115278595730160e+00	1.562515889109375333e+00	-1.336808458990160098e+00	6.136274301897287842e+00	-1.507887939284699996e+00
8.663936011274361859e-02	-2.041034105217590877e+00	1.549789580511080844e+00	-1.346102746653979887e+00	6.111631174979720527e+00	-1.469655721997324527e+00
9.627484974729672018e-02	-2.046831501818132892e+00	1.537029876579070420e+00	-1.355158837629803825e+00	6.086088313342884248e+00	-1.431580194814197293e+00
1.058305617242180363e-01	-2.053599777795398040e+00	1.524230997351732730e+00	-1.363977727309103827e+00	6.059704583472694139e+00	-1.393666786658303680e+00
1.153062320345382419e-01	-2.061418593743610472e+00	1.511386626588293591e+00	-1.372560443865579183e+00	6.032530690410339957e+00	-1.355920585053868255e+00
1.247015556633851441e-01	-2.070357966292363017e+00	1.498489981734123067e+00	-1.380908046173383807e+00	6.004612881994944473e+00	-1.318346375988234342e+00
1.340161840665580473e-01	-2.080476627149437263e+00	1.485533877412437587e+00	-1.389021622254496657e+00	5.975990798070142773e+00	-1.280948676105514217e+00
1.432497224521371015e-01	-2.091824881966772409e+00	1.472510790473217979e+00	-1.396902287217670402e+00	5.946701064921114721e+00	-1.243731767274063094e+00
1.524017286001743965e-01	-2.104444667670918534e+00	1.459412908827363742e+00	-1.404551182761565098e+00	5.916777289187677979e+00	-1.206699710791133029e+00
1.614717110651965881e-01	-2.118368382270773509e+00	1.446232186806517772e+00	-1.411969475674319519e+00	5.886248354646681946e+00	-1.169856370702150317e+00
1.704591269470575876e-01	-2.133620523021022564e+00	1.432960405354039235e+00	-1.419158355564770213e+00	5.855140522684166626e+00	-1.133205444575238641e+00
1.793633816182251817e-01	-2.150218875724135614e+00	1.419589210629571774e+00	-1.426119034622042037e+00	5.823478938858329457e+00	-1.096750465650278006e+00
1.881838276732387960e-01	-2.168174626775794422e+00	1.406110161396447955e+00	-1.432852746208283179e+00	5.791287403011949664e+00	-1.060494817959388492e+00
1.969197656431289911e-01	-2.187493513469007667e+00	1.392514759868754393e+00	-1.439360745372837869e+00	5.758589684079311155e+00	-1.024441732796578908e+00
2.055704426920339500e-01	-2.208173250716868097e+00	1.378794500430990944e+00	-1.445644306569026094e+00	5.725406520925787390e+00	-9.885943057986927851e-01
2.141350524643866327e-01	-2.230206716131760913e+00	1.364940907685004978e+00	-1.451704722544417958e+00	5.691759117270976276e+00	-9.529555025851021988e-01
2.226127363567262374e-01	-2.253583426844443238e+00	1.350945559151776276e+00	-1.457543304783383453e+00	5.657670697185096742e+00	-9.175281477094533455e-01
2.310025835077967604e-01	-2.278285699507932804e+00	1.336800121750389536e+00	-1.463161382054428916e+00	5.623162005935739671e+00	-8.823149300699210107e-01
2.393036310749722118e-01	-2.304291946269358959e+00	1.322496385120378148e+00	-1.468560299068147668e+00	5.588254888970425327e+00	-8.473184056609348591e-01
2.475148655116515828e-01	-2.331577405487223587e+00	1.308026283770318710e+00	-1.473741416217410505e+00	5.552972869226550756e+00	-8.125409889689745313e-01
2.556352235791276573e-01	-2.360112318978167423e+00	1.293381922149040131e+00	-1.478706108708284006e+00	5.517339019224948515e+00	-7.779849486691458038e-01
2.636635932042798447e-01	-2.389863548805806204e+00	1.278555601419525622e+00	-1.483455765223206768e+00	5.481377497877303995e+00	-7.436524063037343035e-01
2.715988149155149078e-01	-2.420795117055547507e+00	1.263539839029432343e+00	-1.487991787213955641e+00	5.445113976182994975e+00	-7.095453283692639834e-01
2.794396833313503303e-01	-2.452867590674770781e+00	1.248327387228378882e+00	-1.492315588070802335e+00	5.408574667696655069e+00	-6.756655185669346864e-01
2.871849485498934595e-01	-2.486038737102603591e+00	1.232911253759524595e+00	-1.496428591796562735e+00	5.371786828439297778e+00	-6.420146142116767152e-01
2.948333178384980324e-01	-2.520264076488956562e+00	1.217284717466211363e+00	-1.500332232041765579e+00	5.334779192635124900e+00	-6.085940782686579675e-01
3.023834574473028836e-01	-2.555496768875116231e+00	1.201441341656261264e+00	-1.504027951160408438e+00	5.297581483446492712e+00	-5.754051902211689828e-01
3.098339943341650859e-01	-2.591687798047360047e+00	1.185374989485181940e+00	-1.507517198823193239e+00	5.260224314121586531e+00	-5.424490418861731555e-01
3.171835180864532311e-01	-2.628786501641570794e+00	1.169079835472954798e+00	-1.510801430853091931e+00	5.222739641932918175e+00	-5.097265300025788370e-01
3.244305829703396649e-01	-2.666740723599957619e+00	1.152550374786295295e+00	-1.513882108165077511e+00	5.185160608761805179e+00	-4.772383472275333882e-01
3.315737098938460470e-01	-2.705496802883260443e+00	1.135781433328494350e+00	-1.516760695302571627e+00	5.147521016164830598e+00	-4.449849778235792086e-01
3.386113884914386252e-01	-2.745000036473754790e+00	1.118768175391511299e+00	-1.519438659105563971e+00	5.109855804914730015e+00	-4.129666915934623872e-01
3.455420793163905269e-01	-2.785194896739369597e+00	1.101506109289509761e+00	-1.521917467496191723e+00	5.072201083248870646e+00	-3.811835359121483746e-01
3.523642159627341508e-01	-2.826025026082561453e+00	1.083991092823233249e+00	-1.524198587974719299e+00	5.034593327953416519e+00	-3.496353319511752988e-01
3.590762072418459128e-01	-2.867433598798697858e+00	1.066219337171301129e+00	-1.526283486150697311e+00	4.997069835973533714e+00	-3.183216704276623510e-01
3.656764394064570545e-01	-2.909363497223694139e+00	1.048187409328856567e+00	-1.528173624309834278e+00	4.959668793352392413e+00	-2.872419068396870889e-01
3.721632784309206188e-01	-2.951757490720979149e+00	1.029892233268951074e+00	-1.529870460044740144e+00	4.922429002446591539e+00	-2.563951554445515479e-01
3.785350721932464468e-01	-2.994558409714670688e+00	1.011331090223566820e+00	-1.531375444657355533e+00	4.885389561582698548e+00	-2.257802879658880602e-01
3.847901527263519195e-01	-3.037709363117642170e+00	9.925016175527986428e-01	-1.532690021696222038e+00	4.848590136729740152e+00	-1.953959300472070115e-01
3.909268384202843061e-01	-3.081153559635595229e+00	9.734018072903135588e-01	-1.533815625348978529e+00	4.812070239563745133e+00	-1.652404596940415527e-01
3.969434361848640513e-01	-3.124834996565027723e+00	9.540300041521233565e-01	-1.534753678742794225e+00	4.775869980691751948e+00	-1.353120071319982576e-01
4.028382437108107283e-01	-3.168698378986050557e+00	9.343849000300710195e-01	-1.535505592654606621e+00	4.740029619591680898e+00	-1.056084511585319297e-01
4.086095516127188909e-01	-3.212689231021499836e+00	9.144655295295884834e-01	-1.536072763900247162e+00	4.704589425175409900e+00	-7.612741911131651329e-02
4.142556455169925100e-01	-3.256753767487793993e+00	8.942712653288551472e-01	-1.536456573622562605e+00	4.669589096580285315e+00	-4.686628878323691877e-02
4.197748081583735358e-01	-3.300839610645937228e+00	8.738018115964697463e-01	-1.536658385763408186e+00	4.635068787686271286e+00	-1.782218873172045775e-02
4.251653214604912967e-01	-3.344895508727631750e+00	8.530571960160981959e-01	-1.536679545646470801e+00	4.601068292148408290e+00	1.100800212918237250e-02
4.304254685262928759e-01	-3.388871496134129302e+00	8.320377621756167574e-01	-1.536521378400428128e+00	4.567627012050483160e+00	3.962765244638137563e-02
4.355535355406109366e-01	-3.432718944963880858e+00	8.107441616784710758e-01	-1.536185187235920013e+00	4.534783740838737032e+00	6.804037438669721660e-02
4.405478136938950073e-01	-3.476390855445401940e+00	7.891773445313998714e-01	-1.535672252066114796e+00	4.502577190383675543e+00	9.625002251895700689e-02
4.454066010173262646e-01	-3.519841780540616583e+00	7.673385493971002225e-01	-1.534983828023492869e+00	4.471045462644809732e+00	1.242606910956886579e-01
4.501282041477632778e-01	-3.563027966930462753e+00	7.452292934465369889e-01	-1.534121143948170340e+00	4.440226008990570961e+00	1.520767103952538057e-01
4.547109400426682657e-01	-3.605907408652910817e+00	7.228513615286895622e-01	-1.533085400896607720e+00	4.410155680150182889e+00	1.797026423385792715e-01
4.591531376073250126e-01	-3.648439898987589913e+00	7.002067951936059576e-01	-1.531877770742351652e+00	4.380870749045016055e+00	2.071432773563194329e-01
4.634531392641891290e-01	-3.690587104245537375e+00	6.772978811739563954e-01	-1.530499394762592669e+00	4.352406776770934016e+00	2.344036300652750093e-01
4.676093024452102620e-01	-3.732312669931729943e+00	6.541271394103421732e-01	-1.528951382239351453e+00	4.324798458572516324e+00	2.614889345116330754e-01
4.716200010079107940e-01	-3.773582167202704341e+00	6.306973107376323551e-01	-1.527234809084772937e+00	4.298079847315804614e+00	2.884046391517869345e-01
4.754836265805732487e-01	-3.814363181391826174e+00	6.070113447104706905e-01	-1.525350716550618158e+00	4.272284205355845188e+00	3.151564026996452883e-01
4.791985898242584474e-01	-3.854625349280155433e+00	5.830723868731708670e-01	-1.523300109922514967e+00	4.247443980582914946e+00	3.417500890126270452e-01
4.827633216131480554e-01	-3.894340440044231855e+00	5.588837656603014015e-01	-1.521083957248537954e+00	4.223590681857331219e+00	3.681917615401906207e-01
4.861762741380499242e-01	-3.933482260099737005e+00	5.344489794084563705e-01	-1.518703188110031022e+00	4.200755127703359904e+00	3.944876783000230147e-01
4.894359219298569097e-01	-3.972026753893914019e+00	5.097716833160875760e-01	-1.516158692427765464e+00	4.178967265571486678e+00	4.206442869917847438e-01
4.925407627973685809e-01	-4.009952016332476887e+00	4.848556760923999898e-01	-1.513451319293529718e+00	4.158256176786920832e+00	4.466682196541598149e-01
4.954893186666463056e-01	-4.047238314971508544e+00	4.597048863495509785e-01	-1.510581875833384657e+00	4.138650055747660872e+00	4.725662869491010776e-01
4.982801363636810699e-01	-4.083868037560392850e+00	4.343233593279387517e-01	-1.507551126108694461e+00	4.120176347088033708e+00	4.983454733275718973e-01
5.009117883026216189e-01	-4.119825745713967535e+00	4.087152434214173513e-01	-1.504359790046718048e+00	4.102861648449305676e+00	5.240129318931140423e-01
5.033828730816919395e-01	-4.155098192055532991e+00	3.828847766015711640e-01	-1.501008542406562229e+00	4.086731672219002576e+00	5.495759791235766967e-01
5.056920159828305339e-01	-4.189674279276601965e+00	3.568362727527283340e-01	-1.497498011785707295e+00	4.071811368793419206e+00	5.750420894193659649e-01
5.078378694349154898e-01	-4.223545056879743242e+00	3.305741083951343473e-01	-1.493828779628453285e+00	4.058124943028673215e+00	6.004188907706020650e-01
5.098191133602593128e-01	-4.256703733932894806e+00	3.041027091647252600e-01	-1.490001379284752847e+00	4.045695823692966542e+00	6.257141597962839752e-01
5.116344554475394935e-01	-4.289145662967726480e+00	2.774265363991643696e-01	-1.486016295092398742e+00	4.034546708085485989e+00	6.509358170916704767e-01
5.132826312959922754e-01	-4.320868406548470375e+00	2.505500735952259084e-01	-1.481873961519666105e+00	4.024699287059661401e+00	6.760919219892412846e-01
5.147624044776508700e-01	-4.351871589876736834e+00	2.234778129227485421e-01	-1.477574762335301717e+00	4.016174807291463367e+00	7.011906674469989831e-01
5.160725666441350334e-01	-4.382156971145533930e+00	1.962142422964932853e-01	-1.473119029717576467e+00	4.008993775937938153e+00	7.262403770163331496e-01
5.172119374302510675e-01	-4.411728424710062768e+00	1.687638320268965986e-01	-1.468507043473240126e+00	4.003176006472131121e+00	7.512495000326133709e-01
5.181793643136518579e-01	-4.440591914100792792e+00	1.411310216805114204e-01	-1.463739030255550411e+00	3.998740656235497681e+00	7.762266074872186117e-01
5.189737223151351664e-01	-4.468755387536617718e+00	1.133202074154331523e-01	-1.458815162886255790e+00	3.995706177981048768e+00	8.011803877404024554e-01
5.195939137069492952e-01	-4.496228967779309471e+00	8.533572898101875193e-02	-1.453735559613048567e+00	3.994090496340561458e+00	8.261196426870364151e-01
5.200388676766306562e-01	-4.523024785239840639e+00	5.718185664281048158e-02	-1.448500283354946072e+00	3.993910910187196350e+00	8.510532841710884977e-01
5.203075398327104972e-01	-4.549157001728183047e+00	2.886277859007879698e-02	-1.443109341049527039e+00	3.995184139524951661e+00	8.759903302145657378e-01
5.203989116590238551e-01	-4.574641728005728325e+00	3.825883555994002982e-04	-1.437562682995233043e+00	3.997926359171799504e+00	9.009399014750140156e-01
5.203119898243684371e-01	-4.599496906689614306e+00	-2.825472653465645190e-02	-1.431860202292472906e+00	4.002153238410471658e+00	9.259112180734626607e-01
5.200458055281818037e-01	-4.623742659826731938e+00	-5.704529760855352183e-02	-1.426001734174296542e+00	4.007879868930046996e+00	9.509135960900261253e-01
5.195994137321983120e-01	-4.647400953080989439e+00	-8.598538772382272044e-02	-1.419987055400603548e+00	4.015120852551149255e+00	9.759564442997067379e-01
5.189718922956774172e-01	-4.670495660894182777e+00	-1.150714028393143989e-01	-1.413815883695665132e+00	4.023890291863381208e+00	1.001049261072458174e+00
5.181623410466458246e-01	-4.693052347070342023e+00	-1.442999035714049583e-01	-1.407487877200118920e+00	4.034201872341441231e+00	1.026201631393923286e+00
5.171698807555932254e-01	-4.715098335083496295e+00	-1.736676149452770213e-01	-1.401002634016540238e+00	4.046068834593768315e+00	1.051423224552058500e+00
5.159936520943332328e-01	-4.736662961321712828e+00	-2.031714394265347057e-01	-1.394359691605980167e+00	4.059503876081407725e+00	1.076723790589782181e+00
5.146328144913394631e-01	-4.757777193763160994e+00	-2.328084675859456998e-01	-1.387558526302073325e+00	4.074519284811287889e+00	1.102113157596654514e+00
5.130865449211158280e-01	-4.778473698074904519e+00	-2.625759886485206085e-01	-1.380598552834574555e+00	4.091126904152588395e+00	1.127601228986634840e+00
5.113540366408626525e-01	-4.798786425103003239e+00	-2.924715002158602140e-01	-1.373479123877974661e+00	4.109338181985378924e+00	1.153197980824155477e+00
5.094344978811964353e-01	-4.818751059643474832e+00	-3.224927164344675301e-01	-1.366199529646237920e+00	4.129164105203642521e+00	1.178913459314995915e+00
5.073271504153593625e-01	-4.838404865046356917e+00	-3.526375798566390163e-01	-1.358758997400783430e+00	4.150615209000420691e+00	1.204757777762501370e+00
5.050312281159684558e-01	-4.857786430063470107e+00	-3.829042696681584923e-01	-1.351156691054568260e+00	4.173701595199020176e+00	1.230741113915229779e+00
5.025459754439318694e-01	-4.876935664033908324e+00	-4.132912101625751955e-01	-1.343391710773714331e+00	4.198432909935092994e+00	1.256873707180849342e+00
4.998706459442865957e-01	-4.895893120890434602e+00	-4.437970771689807581e-01	-1.335463092633122795e+00	4.224818147949349623e+00	1.283165855261864330e+00
4.970045006800352660e-01	-4.914700986441772557e+00	-4.744208041891422312e-01	-1.327369808280867147e+00	4.252865967748334697e+00	1.309627910775159165e+00
4.939468064897425403e-01	-4.933402280339009849e+00	-5.051615912149706178e-01	-1.319110764535651015e+00	4.282584454481025205e+00	1.336270278759328800e+00
4.906968343402040578e-01	-4.952040814389619072e+00	-5.360189092529443755e-01	-1.310684803091233697e+00	4.313981113891372843e+00	1.363103412907652690e+00
4.872538576027258261e-01	-4.970660995637047108e+00	-5.669925050209854156e-01	-1.302090700214896701e+00	4.347062766313001703e+00	1.390137811869621043e+00
4.836171504715749414e-01	-4.989307014146589836e+00	-5.980824015815110473e-01	-1.293327166571562881e+00	4.381834948876871749e+00	1.417384012647189939e+00
4.797859861560152539e-01	-5.008024168063826664e+00	-6.292889015233471550e-01	-1.284392846950253242e+00	4.418303104001893189e+00	1.444852586625645419e+00
4.757596350181300671e-01	-5.026857505004045379e+00	-6.606125895999663822e-01	-1.275286319994729745e+00	4.456471532765135635e+00	1.472554135681057641e+00
4.715373628489981095e-01	-5.045851895418024924e+00	-6.920543313656221107e-01	-1.266006098052394169e+00	4.496343546460025209e+00	1.500499285501859070e+00
4.671184291088066320e-01	-5.065051423445993350e+00	-7.236152709692165175e-01	-1.256550627038985457e+00	4.537920923057754408e+00	1.528698678652633314e+00
4.625020855005825271e-01	-5.084498740468404776e+00	-7.552968218967706093e-01	-1.246918286596289338e+00	4.581203330770108550e+00	1.557162960439499866e+00
4.576875740173619866e-01	-5.104236369965178710e+00	-7.871006648969106623e-01	-1.237107389864949614e+00	4.626190070471238869e+00	1.585902774480068445e+00
4.526741252463772347e-01	-5.124304920403289998e+00	-8.190287400993242484e-01	-1.227116183484179723e+00	4.672878172160267241e+00	1.614928752682198931e+00
4.474609568015005534e-01	-5.144743100850462270e+00	-8.510832354455134530e-01	-1.216942847714229670e+00	4.721262635340508496e+00	1.644251502209739924e+00
4.420472718561644920e-01	-5.165586213297899576e+00	-8.832665718409535849e-01	-1.206585496675151692e+00	4.771334765302526648e+00	1.673881589813455584e+00
4.364322582295749875e-01	-5.186866402743817162e+00	-9.155813773726682037e-01	-1.196042179124301885e+00	4.823082787798853133e+00	1.703829513864827172e+00
4.306150865104610426e-01	-5.208613311863075523e+00	-9.480304762421891684e-01	-1.185310878301813364e+00	4.876493000792265775e+00	1.734105697210186037e+00
4.245949089853318092e-01	-5.230851855358480407e+00	-9.806168624887793284e-01	-1.174389512546815784e+00	4.931547235376456229e+00	1.764720462427854519e+00
4.183708586401770901e-01	-5.253602075753804002e+00	-1.013343670867518309e+00	-1.163275935971960884e+00	4.988223013347237611e+00	1.795684005511057890e+00
4.119420486146482263e-01	-5.276875550075999399e+00	-1.046214138201730703e+00	-1.151967939599796376e+00	5.046489388839859203e+00	1.827006359709504091e+00
4.053075722922815927e-01	-5.300678721870895060e+00	-1.079231552002129391e+00	-1.140463253147400380e+00	5.106311466674583244e+00	1.858697345591189709e+00
3.984665019922000728e-01	-5.325010697919310587e+00	-1.112399222289067291e+00	-1.128759545229149008e+00	5.167648015633858449e+00	1.890766552367686204e+00
3.914178892702081525e-01	-5.349861166477865027e+00	-1.145720423491464635e+00	-1.116854425253299254e+00	5.230449251082291084e+00	1.923223284154448764e+00
3.841607652089543135e-01	-5.375209676965141625e+00	-1.179198335042471735e+00	-1.104745445234088796e+00	5.294656344954660199e+00	1.956076507065906966e+00
3.766941417711370810e-01	-5.401019684840377977e+00	-1.212835961654457728e+00	-1.092430102720062024e+00	5.360194681450934695e+00	1.989334774271476425e+00
3.690170135501161242e-01	-5.427244616498796859e+00	-1.246636045078417077e+00	-1.079905844066832543e+00	5.426981445514570623e+00	2.023006143133698753e+00
3.611283587067740108e-01	-5.453821436530859046e+00	-1.280600988822362840e+00	-1.067170066660849903e+00	5.494918336477326193e+00	2.057098110095228360e+00
3.530271418039134801e-01	-5.480669323318693387e+00	-1.314732747775420929e+00	-1.054220123176463630e+00	5.563890397658383336e+00	2.091617506157306572e+00
3.447123168943719840e-01	-5.507688504682846542e+00	-1.349032714302264013e+00	-1.041053325996289303e+00	5.633765266396153493e+00	2.126570391486570788e+00
3.361828313522457479e-01	-5.534756419227278457e+00	-1.383501588445560149e+00	-1.027666952313935012e+00	5.704388620631334561e+00	2.161961933219955778e+00
3.274376305238491103e-01	-5.561726221675939996e+00	-1.418139230555653052e+00	-1.014058249991534044e+00	5.775583135697615944e+00	2.197796264441266967e+00
3.184756632309749258e-01	-5.588422965775521334e+00	-1.452944500406112338e+00	-1.000224444229701692e+00	5.847144358106561413e+00	2.234076330869921634e+00
3.092958897970888854e-01	-5.614635398463860838e+00	-1.487915051701917513e+00	-9.861627468946685404e-01	5.918831470538066242e+00	2.270803687398538440e+00
2.998972897139617344e-01	-5.640122867847821908e+00	-1.523047130471747668e+00	-9.718703652524348646e-01	5.990375940078365602e+00	2.307978302186322495e+00
2.902788703099385414e-01	-5.664603741356472710e+00	-1.558335354811544837e+00	-9.573445116300163260e-01	6.061468332233744150e+00	2.345598341790094743e+00
