angle	angular_velocity	angular_acceleration
-5.365277525875212783e-01	-1.062073513690205973e+00	2.165457887838287743e+00
-3.669851785160158641e-01	-5.376569159599681180e-01	6.553094865134918123e+00
-6.890924226893030413e-01	1.419341510819802643e-01	6.875436810929240750e+00
-5.555176716624365962e-01	1.294559743955262521e-01	3.476607093184071573e+00
-4.681438879559001731e-01	3.915630590714058723e-01	5.007393135325679090e+00
-3.514686397673504326e-01	-7.933842978726199924e-01	2.933875003766831746e+00
-7.068444698137745785e-01	-6.549048835190518503e-01	3.521071925963902061e+00
-4.751889910306412723e-01	-5.434571379450916506e-01	4.163836705539657679e+00
-3.735823563558903770e-01	4.893471625229617317e-01	5.943151560731048555e+00
-5.723434709162051881e-01	3.893855969319773291e-02	2.123307153303265249e+00
-5.224965209748431150e-01	6.432916330403759542e-01	3.167687608216039230e+00
-6.808265375910094175e-01	7.715105873097475309e-01	5.650214118986129463e+00
-3.643756891752617522e-01	2.407903630173853782e-01	5.231187868027156185e+00
-9.172888276029725896e-01	6.101885812532548137e-01	6.685874731012098948e+00
-1.370168739520015166e-01	4.469453432286236705e-01	7.347513044672865590e+00
-4.011841761655522975e-01	-1.426999845858333282e+00	4.651340591611085706e+00
-5.640520594536047039e-01	-2.623363164053528207e-01	2.757773386508462377e+00
-4.900873498830844999e-01	1.923758672466548691e-01	7.690692136134926749e+00
-3.686160127864281932e-01	7.100961679734059118e-01	5.626931581409419181e+00
-4.988981760312634073e-01	7.622277096760945447e-01	3.253495753344528563e+00
-4.443682562677917502e-01	3.206186245840267346e-01	6.172311441197486204e+00
-4.923360912459481820e-01	8.537330658736186351e-01	5.682254180339068483e+00
-5.037950436884146566e-01	9.345844127799167733e-01	3.249258534076515659e+00
-7.044533556735975699e-01	-3.570383636375851211e-02	6.107545431697991134e+00
-3.091712169174444247e-01	-9.128820781604259915e-01	4.017455283724055803e+00
-6.911889991131602295e-01	6.107667807086449852e-01	3.978127324925175401e+00
-5.219124509520451927e-01	5.750121247497176347e-01	4.053093710198232280e+00
-5.869059330594482704e-01	4.044248750841035744e-01	5.693642874729496484e+00
-2.376994208897015848e-01	4.944808888210150410e-01	4.256024913807094912e+00
-5.534344206098753549e-01	1.183498725908735061e+00	3.030211017334867751e+00
-6.838985896441658330e-01	8.828313072370773673e-01	5.597896221571112996e+00
-4.356113275350615432e-01	3.324528541914603119e-01	5.828926342487698697e+00
-6.756206654082000940e-01	1.293073897428174579e+00	4.672066824652674200e+00
-3.934722348150206384e-01	1.562025073790882068e+00	5.184155826377450538e+00
-7.013433084793683214e-01	1.049970268486038805e+00	4.425089611996011918e+00
-3.026692734165575827e-01	1.736683510552565091e+00	2.848197320345550843e+00
-4.489845152522300431e-01	3.594840581810697100e-01	5.216837774616347900e+00
-4.466431764180608388e-01	1.097404228940049631e+00	4.150270630618338785e+00
-6.740268031391187797e-01	1.591861788143570378e-01	2.554702073985003263e+00
-3.988078564646844182e-01	8.890109343970409306e-01	2.216213382472474347e+00
-4.717650062385839727e-01	5.352247147891160406e-01	4.949141966814500471e+00
-5.575108267747632684e-01	7.635773114578634502e-01	4.653293741207379597e+00
-5.896870688720159404e-01	4.230722372691683719e-01	3.995276837359425848e+00
-4.475866988553320880e-01	1.053387329758278312e+00	6.876322276977575143e+00
-6.462453077457598338e-01	1.334755946373578306e+00	2.170529431531554199e+00
-4.258230045513205497e-01	1.079845272438860082e+00	3.755973839007010984e+00
-7.418757888884393026e-01	4.536563620497752747e-01	2.143904931054548157e+00
-1.839374932081441483e-01	9.117739572081738908e-01	4.137241998578836011e+00
-4.738655927921439637e-01	7.470490054999593399e-01	4.876481642251730975e+00
-3.904439998289067071e-01	3.348155087630252380e-01	1.226431589905631281e+00
-6.450864881620425040e-01	1.704648330385781563e+00	3.626983428528133047e+00
-5.903239523741203865e-01	1.678724492103006893e+00	7.108496301798949091e+00
-8.093416710608092313e-01	1.365556950540067538e+00	4.828255856820117486e+00
-3.976340956374250779e-01	6.937599917936768668e-01	3.587740578232131217e+00
-4.148534165987207145e-01	2.647521405678149309e-01	4.478043793330451550e+00
-4.116559492302026002e-01	1.338593976207572034e+00	5.270378367251346674e+00
-4.118319152413840167e-01	1.044426276874298898e+00	3.848834855575169467e+00
-2.661790063325157885e-01	4.664105988589343221e-01	3.755012301049696521e+00
-3.201794302865684783e-01	8.210362614608852638e-01	3.799418319924307230e+00
-2.889942059548683551e-01	1.098358998294543865e+00	4.973502694211875408e+00
-3.265139394197185130e-01	1.472311627314321081e+00	2.077689875029828048e+00
-5.148421078044346233e-01	8.965349297810765172e-01	3.729551950853563280e+00
-4.629775326169580096e-01	9.131315078895531068e-01	3.428522513461919718e+00
-1.278189605758337510e-01	1.333244875030677790e+00	4.621912088175295530e+00
-1.847395467046143991e-01	1.078551491178446620e+00	5.128719617458718183e+00
-2.398748462006627391e-01	1.143855092843069299e+00	2.203555205559872832e+00
-6.286732102040828440e-01	7.003074115855055792e-01	3.988378444325581640e+00
-2.634127516180783113e-01	1.296253173899987621e+00	1.103987238514706037e+00
-2.607697317762950329e-01	1.610407379242105863e+00	7.237528581860228627e-01
-1.941283029598179777e-01	1.051137248231254651e+00	2.732453007466708161e+00
-3.947947707400588646e-01	1.647290207430680553e+00	3.738154910426287447e+00
-2.365106940489656584e-01	1.650944213053751053e+00	4.861665165119667620e+00
-5.562250358340976586e-01	1.308146203608870684e+00	4.186368880507211898e+00
-2.933299416406533466e-01	2.019123793028974045e+00	1.035026065733666290e+00
-1.716334688361734750e-01	2.099006091523448525e+00	1.011565847669138485e+00
-6.864695586801830562e-02	1.423417629236425785e+00	1.743617435143730354e+00
-1.480661335479792062e-01	1.416910722198180705e+00	1.300555916278936408e+00
-1.292084934530930429e-01	1.042735720052929693e+00	3.897051122299083126e+00
-8.881545186947500947e-02	1.423847665976526011e+00	3.196616611722138401e+00
-3.157638938022191977e-01	1.733688624182846638e+00	5.172593705512589235e-01
9.519001810989721757e-02	1.535060037856583515e+00	3.661383809275170265e+00
-9.114199864348758451e-02	1.977385044878879006e+00	1.281161767979750676e+00
-2.780306786166405475e-01	2.243895228505433881e+00	2.388841357448154401e+00
-3.791694470364442848e-01	2.147914987542641985e+00	3.894399292744203933e-01
-2.106924116659062152e-01	1.678620437452196912e+00	-7.358002122936446732e-01
8.771798562630606089e-03	9.283694046944960254e-01	2.045324680384325244e+00
-4.468679434498940006e-03	2.213819922678918140e+00	1.784917488517316686e+00
-1.463554785092907040e-01	1.227321481385759139e+00	1.224672647325538266e+00
-4.124959660397493066e-01	2.181975173880198238e+00	3.139216179796411765e+00
-1.574547949778371536e-01	2.168533337548508300e+00	2.924503735723235742e+00
-7.135252955130685915e-02	1.812094687492622036e+00	1.136479295626219521e+00
-1.532945761390813177e-01	1.654195662254448251e+00	1.430919043232268040e+00
-7.166283585834622161e-02	1.575067179928917760e+00	1.264099764249289493e+00
-1.251067857549722218e-01	2.068709182245124900e+00	3.833097597132207879e-01
-1.582020988084535396e-01	1.749564660721961262e+00	3.346825648182560009e+00
1.946608166564918474e-02	1.530573853203932577e+00	1.488463741559546305e+00
-1.035068418481721736e-01	2.128557438422565617e+00	3.072476431216610848e+00
-5.823417248163013926e-02	1.879718316286042468e+00	1.478575611547192636e+00
2.750588951010481120e-02	2.031896271093973638e+00	1.615221380747178914e+00
-2.429873785782864226e-01	7.052708662831584929e-01	-1.528801972931050468e+00
-2.250787930330674647e-01	1.088859377991837629e+00	-3.934365553593861531e-01
-8.653600118774651406e-02	1.942426745745650329e+00	5.901344833640505882e+00
-2.000104083701302327e-01	1.636454977686251366e+00	7.276575858195710733e-02
-8.752658804098231715e-02	1.469637150956131455e+00	8.784400400205428783e-01
4.704695034950575061e-01	7.335247820246724171e-01	-1.687372782131300930e+00
-7.373498802414307773e-03	2.356356626820288902e+00	1.919719791433817324e+00
1.533015858340983917e-01	1.715348259862268243e+00	6.982196589758846716e-01
6.749955117089438683e-02	1.807590026524498850e+00	-1.065755611086171672e+00
-6.454292344659121050e-02	1.979080987026788696e+00	-1.507277451137618351e+00
1.110465150645180074e-02	2.356768524608493731e+00	-1.529630211017509067e+00
8.299817351022713285e-02	1.290633926916284313e+00	-2.000375692425044427e+00
1.150048895959815409e-01	1.195975758486636842e+00	5.128473671559125036e-01
-1.494273262785011241e-02	1.257209422821039091e+00	-6.373428505224808527e-01
2.476104586993531920e-01	8.354862108351043259e-01	-3.211944544007147684e+00
4.428151330413619691e-02	1.230610361930865704e+00	1.607391441932820575e-01
1.828308595351221116e-02	1.135011036003868323e+00	9.021821923159498713e-01
1.320574132428938702e-02	1.863713431278334554e+00	-3.536810986616089281e+00
1.358334040817184007e-01	1.333392075522950693e+00	-1.524107965703371814e+00
2.675792173873511870e-01	1.113795499540495060e+00	-1.668157680584122726e+00
1.807777274486693231e-01	1.899798257753743558e+00	2.587550627237867662e+00
4.021517180514354028e-01	1.966594657387723100e+00	-9.020764509702084988e-01
1.595178200702760396e-01	2.573445587221220521e+00	-1.582753588901511854e+00
7.408132837800991688e-02	7.736478521574364775e-01	-2.721223017427513380e+00
2.947640612961254791e-01	1.480037734848074216e+00	-7.986401020126873140e-01
1.136938265592088160e-01	1.238545766823855976e+00	-2.767200723743484581e+00
2.168105305510688585e-01	1.068731743137632417e+00	-1.546135182751255943e-01
3.150400506320096827e-01	1.509444705289604727e+00	-2.412713484621376470e+00
1.162241496809415520e-01	1.548970655867337953e+00	-1.769670802012200284e+00
-9.578776070570663159e-02	1.847855128042845241e+00	-2.497099136475701808e+00
1.504925990498879318e-01	1.858136720795692920e+00	-1.341654606015951101e+00
2.122699431617393051e-01	2.137606840132941777e+00	-2.081248318424953059e-01
-2.442410062738956666e-01	1.558678346280910398e+00	7.364337408300540844e-01
4.066455607709083542e-01	1.870680734670641110e+00	-2.594645761185461641e+00
4.562169784482250634e-01	5.663029303216898791e-01	-4.367112227252936130e-01
7.189640911817798963e-02	1.172173544378655397e+00	-3.858213857113011347e+00
2.192849427983869504e-01	1.447902168923310251e+00	-7.327923902744510887e-01
1.152149206204644560e-02	1.589570507153607259e+00	-4.854821848805963569e+00
5.253478570227260169e-03	7.078137687045181758e-01	-2.933743764638057971e+00
4.462566013194391168e-03	1.184819263092966146e+00	-3.963195551209506284e+00
-5.419709841901884650e-02	1.442540047848078544e+00	-3.443628194641111584e+00
1.302099708931747091e-01	1.156239025133725784e+00	-2.489823237583343118e+00
5.559673386379850868e-01	1.023051923741372882e+00	-1.617393402160528293e+00
1.307614032748660726e-02	1.749969358911726225e+00	-4.657840237516461812e-01
1.938056822704645188e-01	1.126331192296840200e+00	7.870010154951447845e-01
1.363335803594288576e-01	1.781450994674626198e+00	-3.896840793498108191e+00
2.631027507493250983e-01	1.097399535673309501e+00	-1.972458565913461914e+00
3.603381980770736237e-01	1.361895423823893614e+00	-1.538106438374836182e+00
4.090742495442583615e-01	1.630498465236086769e+00	-2.745600066991070065e+00
3.610162527322248183e-01	1.270582393864500670e+00	-1.018788611581212811e+00
2.902690419426722790e-01	1.537829510105852782e+00	-1.897399203922787381e+00
1.548960201029843387e-01	1.577641751670326720e-01	4.055028087578147478e-01
2.215091664855349807e-01	1.484229473543210887e+00	-2.582948628594045282e+00
