No,TIME,Vel_TX@StRq2,Vel_TY@StRq2,Vel_TZ@StRq2
23670,4.7338000e-01,3.7480808e+03,1.4788059e+02,-1.0767042e+03
23671,4.7340000e-01,3.7316742e+03,1.4766830e+02,-1.0768184e+03
23672,4.7342000e-01,3.7149802e+03,1.4743388e+02,-1.0767992e+03
23673,4.7344000e-01,3.6979953e+03,1.4716162e+02,-1.0766468e+03
23674,4.7346000e-01,3.6807146e+03,1.4686935e+02,-1.0763569e+03
23675,4.7348000e-01,3.6631328e+03,1.4655787e+02,-1.0759262e+03
23676,4.7350000e-01,3.6452446e+03,1.4622667e+02,-1.0753515e+03
23677,4.7352000e-01,3.6270445e+03,1.4587523e+02,-1.0746297e+03
23678,4.7354000e-01,3.6085265e+03,1.4550299e+02,-1.0737575e+03
23679,4.7356000e-01,3.5896842e+03,1.4510978e+02,-1.0727319e+03
23680,4.7358000e-01,3.5705111e+03,1.4469541e+02,-1.0715484e+03
23681,4.7360000e-01,3.5509970e+03,1.4426018e+02,-1.0702032e+03
23682,4.7362000e-01,3.5311366e+03,1.4380414e+02,-1.0686938e+03
23683,4.7364000e-01,3.5109254e+03,1.4332691e+02,-1.0670177e+03
23684,4.7366000e-01,3.4903588e+03,1.4282793e+02,-1.0651720e+03
23685,4.7368000e-01,3.4694318e+03,1.4230687e+02,-1.0631540e+03
23686,4.7370000e-01,3.4481389e+03,1.4176348e+02,-1.0609606e+03
23687,4.7372000e-01,3.4264745e+03,1.4119793e+02,-1.0585907e+03
23688,4.7374000e-01,3.4044375e+03,1.4060902e+02,-1.0560413e+03
23689,4.7376000e-01,3.3820202e+03,1.3999630e+02,-1.0533082e+03
23690,4.7378000e-01,3.3592143e+03,1.3936013e+02,-1.0503873e+03
23691,4.7380000e-01,3.3360132e+03,1.3871743e+02,-1.0472730e+03
23692,4.7382000e-01,3.3124093e+03,1.3804961e+02,-1.0439627e+03
23693,4.7384000e-01,3.2883956e+03,1.3735633e+02,-1.0404536e+03
23694,4.7386000e-01,3.2639656e+03,1.3663821e+02,-1.0367424e+03
23695,4.7388000e-01,3.2391935e+03,1.3660251e+02,-1.0325075e+03
23696,4.7390000e-01,3.2141325e+03,1.3701289e+02,-1.0276983e+03
23697,4.7392000e-01,3.1888029e+03,1.3751235e+02,-1.0223869e+03
23698,4.7394000e-01,3.1631958e+03,1.3789047e+02,-1.0166679e+03
23699,4.7396000e-01,3.1372862e+03,1.3807009e+02,-1.0106217e+03
23700,4.7398000e-01,3.1110425e+03,1.3804445e+02,-1.0043075e+03
23701,4.7400000e-01,3.0844305e+03,1.3780837e+02,-9.9776827e+02
23702,4.7402000e-01,3.0574205e+03,1.3741644e+02,-9.9102794e+02
23703,4.7404000e-01,3.0299885e+03,1.3689566e+02,-9.8410460e+02
23704,4.7406000e-01,3.0021210e+03,1.3626095e+02,-9.7700614e+02
23705,4.7408000e-01,2.9738018e+03,1.3555584e+02,-9.6973182e+02
23706,4.7410000e-01,2.9450143e+03,1.3476125e+02,-9.6228297e+02
23707,4.7412000e-01,2.9157442e+03,1.3388609e+02,-9.5465770e+02
23708,4.7414000e-01,2.8859785e+03,1.3293920e+02,-9.4685235e+02
23709,4.7416000e-01,2.8557026e+03,1.3189612e+02,-9.3886559e+02
23710,4.7418000e-01,2.8249049e+03,1.3079837e+02,-9.3069003e+02
23711,4.7420000e-01,2.7935761e+03,1.2965242e+02,-9.2231982e+02
23712,4.7422000e-01,2.7617092e+03,1.2849050e+02,-9.1374635e+02
23713,4.7424000e-01,2.7292966e+03,1.2728023e+02,-9.0496699e+02
23714,4.7426000e-01,2.6963297e+03,1.2602118e+02,-8.9597572e+02
23715,4.7428000e-01,2.6627924e+03,1.2471775e+02,-8.8676645e+02
23716,4.7430000e-01,2.6286778e+03,1.2334479e+02,-8.7733903e+02
23717,4.7432000e-01,2.5939816e+03,1.2193979e+02,-8.6768774e+02
23718,4.7434000e-01,2.5586997e+03,1.2050517e+02,-8.5780838e+02
23719,4.7436000e-01,2.5228283e+03,1.1906951e+02,-8.4769352e+02
23720,4.7438000e-01,2.4863627e+03,1.1759856e+02,-8.3734162e+02
23721,4.7440000e-01,2.4492989e+03,1.1609126e+02,-8.2674962e+02
23722,4.7442000e-01,2.4116331e+03,1.1455020e+02,-8.1591473e+02
23723,4.7444000e-01,2.3733611e+03,1.1297682e+02,-8.0483424e+02
23724,4.7446000e-01,2.3344766e+03,1.1134648e+02,-7.9350779e+02
23725,4.7448000e-01,2.2949742e+03,1.0969390e+02,-7.8192983e+02
23726,4.7450000e-01,2.2548521e+03,1.0801929e+02,-7.7009725e+02
23727,4.7452000e-01,2.2141052e+03,1.0633039e+02,-7.5801045e+02
23728,4.7454000e-01,2.1727292e+03,1.0465385e+02,-7.4566292e+02
23729,4.7456000e-01,2.1307232e+03,1.0295463e+02,-7.3305614e+02
23730,4.7458000e-01,2.0881023e+03,1.0122977e+02,-7.2019269e+02
23731,4.7460000e-01,2.0448703e+03,9.9478235e+01,-7.0707133e+02
23732,4.7462000e-01,2.0010287e+03,9.7700934e+01,-6.9369076e+02
23733,4.7464000e-01,1.9565776e+03,9.5871220e+01,-6.8005309e+02
23734,4.7466000e-01,1.9115167e+03,9.4024496e+01,-6.6615493e+02
23735,4.7468000e-01,1.8658469e+03,9.2162824e+01,-6.5199499e+02
23736,4.7470000e-01,1.8195691e+03,9.0257886e+01,-6.3757641e+02
23737,4.7472000e-01,1.7726860e+03,8.8343945e+01,-6.2289729e+02
23738,4.7474000e-01,1.7252014e+03,8.6392707e+01,-6.0796162e+02
23739,4.7476000e-01,1.6771260e+03,8.4468136e+01,-5.9276711e+02
23740,4.7478000e-01,1.6284737e+03,8.2534469e+01,-5.7732001e+02
23741,4.7480000e-01,1.5792557e+03,8.0560366e+01,-5.6162805e+02
23742,4.7482000e-01,1.5294798e+03,7.8579888e+01,-5.4569183e+02
23743,4.7484000e-01,1.4791516e+03,7.6593459e+01,-5.2951301e+02
23744,4.7486000e-01,1.4282764e+03,7.4571830e+01,-5.1309710e+02
23745,4.7488000e-01,1.3768605e+03,7.2548561e+01,-4.9644413e+02
23746,4.7490000e-01,1.3249179e+03,7.0524640e+01,-4.7955911e+02
23747,4.7492000e-01,1.2724639e+03,6.8465787e+01,-4.6244598e+02
23748,4.7494000e-01,1.2194979e+03,6.6408893e+01,-4.4510689e+02
23749,4.7496000e-01,1.1660353e+03,6.4353695e+01,-4.2754782e+02
23750,4.7498000e-01,1.1120917e+03,6.2298499e+01,-4.0977489e+02
23751,4.7500000e-01,1.0576818e+03,6.0214722e+01,-3.9179775e+02
23752,4.7502000e-01,1.0028193e+03,5.8134945e+01,-3.7361999e+02
23753,4.7504000e-01,9.4752552e+02,5.6058476e+01,-3.5524982e+02
23754,4.7506000e-01,8.9182334e+02,5.3983012e+01,-3.3669618e+02
23755,4.7508000e-01,8.3573288e+02,5.1907157e+01,-3.1796738e+02
23756,4.7510000e-01,7.7927301e+02,4.9860116e+01,-2.9906798e+02
23757,4.7512000e-01,7.2246217e+02,4.7809044e+01,-2.8000849e+02
23758,4.7514000e-01,6.6531709e+02,4.5752278e+01,-2.6079743e+02
23759,4.7516000e-01,6.0786126e+02,4.3691565e+01,-2.4144540e+02
23760,4.7518000e-01,5.5011960e+02,4.1628552e+01,-2.2196334e+02
23761,4.7520000e-01,4.9211233e+02,3.9564218e+01,-2.0236034e+02
23762,4.7522000e-01,4.3385712e+02,3.7471377e+01,-1.8264863e+02
23763,4.7524000e-01,3.7537286e+02,3.5386305e+01,-1.6283466e+02
23764,4.7526000e-01,3.1668048e+02,3.3308835e+01,-1.4292703e+02
23765,4.7528000e-01,2.5780773e+02,3.1238655e+01,-1.2293805e+02
23766,4.7530000e-01,1.9878405e+02,2.9172101e+01,-1.0287917e+02
23767,4.7532000e-01,1.3963554e+02,2.7110078e+01,-8.2761410e+01
23768,4.7534000e-01,8.0384569e+01,2.5053651e+01,-6.2594876e+01
23769,4.7536000e-01,2.1051558e+01,2.3003883e+01,-4.2389130e+01
23770,4.7538000e-01,-3.8341497e+01,2.0961931e+01,-2.2154512e+01
23771,4.7540000e-01,-9.7771167e+01,1.8934680e+01,-1.9120005e+00
23772,4.7542000e-01,-1.5718699e+02,1.6911454e+01,1.8327785e+01
23773,4.7544000e-01,-2.1656164e+02,1.4892419e+01,3.8554188e+01
23774,4.7546000e-01,-2.7587520e+02,1.2906431e+01,5.8761622e+01
23775,4.7548000e-01,-3.3510942e+02,1.0922641e+01,7.8938458e+01
23776,4.7550000e-01,-3.9424678e+02,8.9442696e+00,9.9075143e+01
23777,4.7552000e-01,-4.5326865e+02,6.9748877e+00,1.1916233e+02
23778,4.7554000e-01,-5.1215151e+02,5.0160623e+00,1.3918653e+02
23779,4.7556000e-01,-5.7086855e+02,3.0372683e+00,1.5913440e+02
23780,4.7558000e-01,-6.2939630e+02,1.0766121e+00,1.7899897e+02
23781,4.7560000e-01,-6.8771304e+02,-8.6435518e-01,1.9877148e+02
23782,4.7562000e-01,-7.4579829e+02,-2.7858800e+00,2.1844304e+02
23783,4.7564000e-01,-8.0363182e+02,-4.6879886e+00,2.3800463e+02
23784,4.7566000e-01,-8.6119318e+02,-6.5704506e+00,2.5744712e+02
23785,4.7568000e-01,-9.1845715e+02,-8.4371974e+00,2.7676063e+02
23786,4.7570000e-01,-9.7539696e+02,-1.0286252e+01,2.9593333e+02
23787,4.7572000e-01,-1.0319885e+03,-1.2116013e+01,3.1495460e+02
23788,4.7574000e-01,-1.0882115e+03,-1.3924925e+01,3.3381536e+02
23789,4.7576000e-01,-1.1440490e+03,-1.5711682e+01,3.5250771e+02
23790,4.7578000e-01,-1.1994852e+03,-1.7475267e+01,3.7102442e+02
23791,4.7580000e-01,-1.2545046e+03,-1.9214856e+01,3.8935851e+02
23792,4.7582000e-01,-1.3090894e+03,-2.0935565e+01,4.0750382e+02
23793,4.7584000e-01,-1.3632236e+03,-2.2634308e+01,4.2545247e+02
23794,4.7586000e-01,-1.4168932e+03,-2.4286627e+01,4.4320019e+02
23795,4.7588000e-01,-1.4700823e+03,-2.5917708e+01,4.6073758e+02
23796,4.7590000e-01,-1.5227761e+03,-2.7525165e+01,4.7805748e+02
23797,4.7592000e-01,-1.5749605e+03,-2.9106770e+01,4.9515360e+02
23798,4.7594000e-01,-1.6266223e+03,-3.0667123e+01,5.1202212e+02
23799,4.7596000e-01,-1.6777498e+03,-3.2203431e+01,5.2865747e+02
23800,4.7598000e-01,-1.7283300e+03,-3.3712653e+01,5.4505331e+02
23801,4.7600000e-01,-1.7783502e+03,-3.5193324e+01,5.6120414e+02
23802,4.7602000e-01,-1.8277993e+03,-3.6644177e+01,5.7710522e+02
23803,4.7604000e-01,-1.8766680e+03,-3.8064186e+01,5.9275253e+02
23804,4.7606000e-01,-1.9249482e+03,-3.9452553e+01,6.0814270e+02
23805,4.7608000e-01,-1.9726341e+03,-4.0810998e+01,6.2327398e+02
23806,4.7610000e-01,-2.0197207e+03,-4.2138447e+01,6.3814410e+02
23807,4.7612000e-01,-2.0662039e+03,-4.3433983e+01,6.5275091e+02
23808,4.7614000e-01,-2.1120783e+03,-4.4704015e+01,6.6710592e+02
23809,4.7616000e-01,-2.1573590e+03,-4.5937321e+01,6.8120168e+02
23810,4.7618000e-01,-2.2020383e+03,-4.7132984e+01,6.9503340e+02
23811,4.7620000e-01,-2.2461058e+03,-4.8291567e+01,7.0859692e+02
23812,4.7622000e-01,-2.2895506e+03,-4.9430267e+01,7.2188618e+02
23813,4.7624000e-01,-2.3323670e+03,-5.0530125e+01,7.3490079e+02
23814,4.7626000e-01,-2.3745515e+03,-5.1592789e+01,7.4763966e+02
23815,4.7628000e-01,-2.4161019e+03,-5.2619411e+01,7.6010175e+02
23816,4.7630000e-01,-2.4570170e+03,-5.3611136e+01,7.7228687e+02
23817,4.7632000e-01,-2.4972990e+03,-5.4554036e+01,7.8419773e+02
23818,4.7634000e-01,-2.5369475e+03,-5.5466301e+01,7.9583301e+02
23819,4.7636000e-01,-2.5759629e+03,-5.6346516e+01,8.0719265e+02
23820,4.7638000e-01,-2.6143462e+03,-5.7193303e+01,8.1827708e+02
23821,4.7640000e-01,-2.6520990e+03,-5.8005934e+01,8.2908714e+02
23822,4.7642000e-01,-2.6892245e+03,-5.8784410e+01,8.3962448e+02
23823,4.7644000e-01,-2.7257264e+03,-5.9527959e+01,8.4989025e+02
23824,4.7646000e-01,-2.7616082e+03,-6.0236878e+01,8.5988609e+02
23825,4.7648000e-01,-2.7968734e+03,-6.0911381e+01,8.6961373e+02
23826,4.7650000e-01,-2.8315260e+03,-6.1551631e+01,8.7907497e+02
23827,4.7652000e-01,-2.8655701e+03,-6.2157752e+01,8.8827175e+02
23828,4.7654000e-01,-2.8990104e+03,-6.2729848e+01,8.9720616e+02
23829,4.7656000e-01,-2.9318519e+03,-6.3268022e+01,9.0588039e+02
23830,4.7658000e-01,-2.9641002e+03,-6.3772400e+01,9.1429679e+02
23831,4.7660000e-01,-2.9957603e+03,-6.4242630e+01,9.2245720e+02
23832,4.7662000e-01,-3.0268379e+03,-6.4679395e+01,9.3036412e+02
23833,4.7664000e-01,-3.0573392e+03,-6.5083156e+01,9.3802032e+02
23834,4.7666000e-01,-3.0872709e+03,-6.5454247e+01,9.4542870e+02
23835,4.7668000e-01,-3.1166403e+03,-6.5792766e+01,9.5259183e+02
23836,4.7670000e-01,-3.1454549e+03,-6.6099015e+01,9.5951244e+02
23837,4.7672000e-01,-3.1737219e+03,-6.6373450e+01,9.6619355e+02
23838,4.7674000e-01,-3.2014487e+03,-6.6616502e+01,9.7263824e+02
23839,4.7676000e-01,-3.2286419e+03,-6.6827976e+01,9.7884888e+02
23840,4.7678000e-01,-3.2553082e+03,-6.7008824e+01,9.8482847e+02
23841,4.7680000e-01,-3.2814546e+03,-6.7159753e+01,9.9058023e+02
23842,4.7682000e-01,-3.3070890e+03,-6.7281627e+01,9.9610744e+02
23843,4.7684000e-01,-3.3322204e+03,-6.7375246e+01,1.0014139e+03
23844,4.7686000e-01,-3.3568579e+03,-6.7440591e+01,1.0065033e+03
23845,4.7688000e-01,-3.3810098e+03,-6.7477799e+01,1.0113788e+03
23846,4.7690000e-01,-3.4046836e+03,-6.7487180e+01,1.0160436e+03
23847,4.7692000e-01,-3.4278864e+03,-6.7469162e+01,1.0205007e+03
23848,4.7694000e-01,-3.4506243e+03,-6.7423643e+01,1.0247523e+03
23849,4.7696000e-01,-3.4729033e+03,-6.7351593e+01,1.0288014e+03
23850,4.7698000e-01,-3.4947305e+03,-6.7253561e+01,1.0326503e+03
23851,4.7700000e-01,-3.5161133e+03,-6.7130203e+01,1.0363021e+03
23852,4.7702000e-01,-3.5370595e+03,-6.6982192e+01,1.0397600e+03
23853,4.7704000e-01,-3.5575771e+03,-6.6810093e+01,1.0430273e+03
23854,4.7706000e-01,-3.5776752e+03,-6.6606940e+01,1.0461087e+03
23855,4.7708000e-01,-3.5973608e+03,-6.6382585e+01,1.0490064e+03
23856,4.7710000e-01,-3.6166400e+03,-6.6136424e+01,1.0517226e+03
23857,4.7712000e-01,-3.6355188e+03,-6.5868819e+01,1.0542600e+03
23858,4.7714000e-01,-3.6540036e+03,-6.5580274e+01,1.0566216e+03
23859,4.7716000e-01,-3.6721017e+03,-6.5271287e+01,1.0588108e+03
23860,4.7718000e-01,-3.6898208e+03,-6.4942313e+01,1.0608306e+03
23861,4.7720000e-01,-3.7071683e+03,-6.4593775e+01,1.0626844e+03
23862,4.7722000e-01,-3.7241519e+03,-6.4226024e+01,1.0643750e+03
23863,4.7724000e-01,-3.7407789e+03,-6.3839254e+01,1.0659048e+03
23864,4.7726000e-01,-3.7570555e+03,-6.3433543e+01,1.0672759e+03
23865,4.7728000e-01,-3.7729887e+03,-6.3007493e+01,1.0684920e+03
23866,4.7730000e-01,-3.7885841e+03,-6.2565615e+01,1.0695556e+03
23867,4.7732000e-01,-3.8038477e+03,-6.2108092e+01,1.0704700e+03
23868,4.7734000e-01,-3.8187861e+03,-6.1635003e+01,1.0712384e+03
23869,4.7736000e-01,-3.8334059e+03,-6.1146424e+01,1.0718638e+03
23870,4.7738000e-01,-3.8477138e+03,-6.0642602e+01,1.0723490e+03
23871,4.7740000e-01,-3.8617153e+03,-6.0123674e+01,1.0726963e+03
23872,4.7742000e-01,-3.8754160e+03,-5.9590277e+01,1.0729084e+03
23873,4.7744000e-01,-3.8888203e+03,-5.9042714e+01,1.0729879e+03
23874,4.7746000e-01,-3.9019328e+03,-5.8481444e+01,1.0729369e+03
23875,4.7748000e-01,-3.9147591e+03,-5.7906922e+01,1.0727573e+03
23876,4.7750000e-01,-3.9273058e+03,-5.7319726e+01,1.0724517e+03
23877,4.7752000e-01,-3.9395795e+03,-5.6720326e+01,1.0720229e+03
23878,4.7754000e-01,-3.9515870e+03,-5.6109166e+01,1.0714734e+03
23879,4.7756000e-01,-3.9633344e+03,-5.5486928e+01,1.0708066e+03
23880,4.7758000e-01,-3.9748274e+03,-5.4854457e+01,1.0700266e+03
23881,4.7760000e-01,-3.9860705e+03,-5.4211232e+01,1.0691355e+03
23882,4.7762000e-01,-3.9970679e+03,-5.3557474e+01,1.0681353e+03
23883,4.7764000e-01,-4.0078238e+03,-5.2893521e+01,1.0670280e+03
23884,4.7766000e-01,-4.0183432e+03,-5.2219693e+01,1.0658156e+03
23885,4.7768000e-01,-4.0286309e+03,-5.1536645e+01,1.0645010e+03
23886,4.7770000e-01,-4.0386923e+03,-5.0844680e+01,1.0630868e+03
23887,4.7772000e-01,-4.0485327e+03,-5.0143806e+01,1.0615754e+03
23888,4.7774000e-01,-4.0581570e+03,-4.9434111e+01,1.0599686e+03
23889,4.7776000e-01,-4.0675700e+03,-4.8715797e+01,1.0582683e+03
23890,4.7778000e-01,-4.0767752e+03,-4.7985499e+01,1.0564786e+03
23891,4.7780000e-01,-4.0857755e+03,-4.7248642e+01,1.0546021e+03
23892,4.7782000e-01,-4.0945743e+03,-4.6504977e+01,1.0526406e+03
23893,4.7784000e-01,-4.1031755e+03,-4.5754117e+01,1.0505957e+03
23894,4.7786000e-01,-4.1115828e+03,-4.4997178e+01,1.0484724e+03
23895,4.7788000e-01,-4.1198010e+03,-4.4232928e+01,1.0462723e+03
23896,4.7790000e-01,-4.1278350e+03,-4.3460657e+01,1.0439964e+03
23897,4.7792000e-01,-4.1356887e+03,-4.2681323e+01,1.0416485e+03
23898,4.7794000e-01,-4.1433668e+03,-4.1894836e+01,1.0392315e+03
23899,4.7796000e-01,-4.1508726e+03,-4.1101314e+01,1.0367487e+03
23900,4.7798000e-01,-4.1582107e+03,-4.0301793e+01,1.0342055e+03
23901,4.7800000e-01,-4.1653903e+03,-3.9495811e+01,1.0316068e+03
23902,4.7802000e-01,-4.1724227e+03,-3.8681814e+01,1.0289564e+03
23903,4.7804000e-01,-4.1793185e+03,-3.7858144e+01,1.0262569e+03
23904,4.7806000e-01,-4.1860858e+03,-3.7023888e+01,1.0235102e+03
23905,4.7808000e-01,-4.1927309e+03,-3.6178444e+01,1.0207172e+03
23906,4.7810000e-01,-4.1992581e+03,-3.5321569e+01,1.0178787e+03
23907,4.7812000e-01,-4.2056706e+03,-3.4453447e+01,1.0149949e+03
23908,4.7814000e-01,-4.2119709e+03,-3.3569605e+01,1.0120666e+03
23909,4.7816000e-01,-4.2181602e+03,-3.2676402e+01,1.0090932e+03
23910,4.7818000e-01,-4.2242393e+03,-3.1774905e+01,1.0060746e+03
23911,4.7820000e-01,-4.2302091e+03,-3.0865724e+01,1.0030106e+03
23912,4.7822000e-01,-4.2360701e+03,-2.9949479e+01,9.9990124e+02
23913,4.7824000e-01,-4.2418230e+03,-2.9026811e+01,9.9674643e+02
23914,4.7826000e-01,-4.2474687e+03,-2.8098366e+01,9.9354623e+02
23915,4.7828000e-01,-4.2530079e+03,-2.7164779e+01,9.9030070e+02
23916,4.7830000e-01,-4.2584410e+03,-2.6226663e+01,9.8700990e+02
23917,4.7832000e-01,-4.2637687e+03,-2.5284612e+01,9.8367393e+02
23918,4.7834000e-01,-4.2689914e+03,-2.4339197e+01,9.8029290e+02
23919,4.7836000e-01,-4.2741096e+03,-2.3390975e+01,9.7686693e+02
23920,4.7838000e-01,-4.2791235e+03,-2.2440464e+01,9.7339616e+02
23921,4.7840000e-01,-4.2840333e+03,-2.1488180e+01,9.6988076e+02
23922,4.7842000e-01,-4.2888388e+03,-2.0526737e+01,9.6631464e+02
23923,4.7844000e-01,-4.2935324e+03,-1.9565675e+01,9.6269927e+02
23924,4.7846000e-01,-4.2981128e+03,-1.8607009e+01,9.5903596e+02
23925,4.7848000e-01,-4.3025822e+03,-1.7651097e+01,9.5532584e+02
23926,4.7850000e-01,-4.3069435e+03,-1.6702356e+01,9.5156929e+02
23927,4.7852000e-01,-4.3111998e+03,-1.5755317e+01,9.4776736e+02
23928,4.7854000e-01,-4.3153539e+03,-1.4809556e+01,9.4392071e+02
23929,4.7856000e-01,-4.3194079e+03,-1.3865276e+01,9.4002983e+02
23930,4.7858000e-01,-4.3233640e+03,-1.2922785e+01,9.3609514e+02
23931,4.7860000e-01,-4.3272240e+03,-1.1982468e+01,9.3211702e+02
23932,4.7862000e-01,-4.3309893e+03,-1.1044783e+01,9.2809581e+02
23933,4.7864000e-01,-4.3346612e+03,-1.0111300e+01,9.2403360e+02
23934,4.7866000e-01,-4.3382444e+03,-9.1810655e+00,9.1992978e+02
23935,4.7868000e-01,-4.3417396e+03,-8.2541333e+00,9.1578376e+02
23936,4.7870000e-01,-4.3451456e+03,-7.3310153e+00,9.1159525e+02
23937,4.7872000e-01,-4.3484617e+03,-6.4123634e+00,9.0736421e+02
23938,4.7874000e-01,-4.3516872e+03,-5.4992356e+00,9.0309089e+02
23939,4.7876000e-01,-4.3548211e+03,-4.5931027e+00,8.9877866e+02
23940,4.7878000e-01,-4.3578612e+03,-3.6915338e+00,8.9442394e+02
23941,4.7880000e-01,-4.3608080e+03,-2.7950222e+00,8.9002503e+02
23942,4.7882000e-01,-4.3636628e+03,-1.9045446e+00,8.8558090e+02
23943,4.7884000e-01,-4.3664278e+03,-1.0192111e+00,8.8108574e+02
23944,4.7886000e-01,-4.3691053e+03,-1.4284152e-01,8.7654323e+02
23945,4.7888000e-01,-4.3716961e+03,7.2318382e-01,8.7195415e+02
23946,4.7890000e-01,-4.3742004e+03,1.5782313e+00,8.6731890e+02
23947,4.7892000e-01,-4.3766171e+03,2.4192065e+00,8.6264423e+02
23948,4.7894000e-01,-4.3789464e+03,3.2496989e+00,8.5792227e+02
23949,4.7896000e-01,-4.3811900e+03,4.0724345e+00,8.5314096e+02
23950,4.7898000e-01,-4.3833484e+03,4.8809763e+00,8.4830421e+02
23951,4.7900000e-01,-4.3854201e+03,5.6703181e+00,8.4342176e+02
23952,4.7902000e-01,-4.3874053e+03,6.4461886e+00,8.3848455e+02
23953,4.7904000e-01,-4.3893052e+03,7.2128613e+00,8.3347612e+02
23954,4.7906000e-01,-4.3911179e+03,7.9618250e+00,8.2840035e+02
23955,4.7908000e-01,-4.3928406e+03,8.6866666e+00,8.2326671e+02
23956,4.7910000e-01,-4.3944744e+03,9.4001565e+00,8.1804710e+02
23957,4.7912000e-01,-4.3960137e+03,1.0089121e+01,8.1275165e+02
23958,4.7914000e-01,-4.3974587e+03,1.0764715e+01,8.0734821e+02
23959,4.7916000e-01,-4.3988002e+03,1.1406549e+01,8.0185742e+02
23960,4.7918000e-01,-4.4000356e+03,1.2027835e+01,7.9624834e+02
23961,4.7920000e-01,-4.4011518e+03,1.2607971e+01,7.9054550e+02
23962,4.7922000e-01,-4.4021413e+03,1.3160497e+01,7.8473791e+02
23963,4.7924000e-01,-4.4029930e+03,1.3679538e+01,7.7881648e+02
23964,4.7926000e-01,-4.4036930e+03,1.4158177e+01,7.7278702e+02
23965,4.7928000e-01,-4.4042263e+03,1.4590384e+01,7.6666208e+02
23966,4.7930000e-01,-4.4045793e+03,1.4972612e+01,7.6045767e+02
23967,4.7932000e-01,-4.4047415e+03,1.5310753e+01,7.5417536e+02
23968,4.7934000e-01,-4.4046987e+03,1.5587041e+01,7.4786132e+02
23969,4.7936000e-01,-4.4044548e+03,1.5814151e+01,7.4151920e+02
23970,4.7938000e-01,-4.4040135e+03,1.5997165e+01,7.3516165e+02
23971,4.7940000e-01,-4.4033817e+03,1.6137950e+01,7.2879931e+02
23972,4.7942000e-01,-4.4025691e+03,1.6242299e+01,7.2244042e+02
23973,4.7944000e-01,-4.4015874e+03,1.6323612e+01,7.1607870e+02
23974,4.7946000e-01,-4.4004443e+03,1.6352857e+01,7.0973462e+02
23975,4.7948000e-01,-4.3991584e+03,1.6362432e+01,7.0340254e+02
23976,4.7950000e-01,-4.3977428e+03,1.6360842e+01,6.9708263e+02
23977,4.7952000e-01,-4.3962081e+03,1.6356821e+01,6.9076521e+02
23978,4.7954000e-01,-4.3945581e+03,1.6336703e+01,6.8446648e+02
23979,4.7956000e-01,-4.3928044e+03,1.6327908e+01,6.7818030e+02
23980,4.7958000e-01,-4.3909536e+03,1.6313195e+01,6.7190278e+02
23981,4.7960000e-01,-4.3890111e+03,1.6292323e+01,6.6563166e+02
23982,4.7962000e-01,-4.3869801e+03,1.6271230e+01,6.5935656e+02
23983,4.7964000e-01,-4.3848596e+03,1.6227082e+01,6.5308212e+02
23984,4.7966000e-01,-4.3826512e+03,1.6181294e+01,6.4680973e+02
23985,4.7968000e-01,-4.3803560e+03,1.6133418e+01,6.4054860e+02
23986,4.7970000e-01,-4.3779771e+03,1.6104924e+01,6.3429298e+02
23987,4.7972000e-01,-4.3755143e+03,1.6074826e+01,6.2803991e+02
23988,4.7974000e-01,-4.3729667e+03,1.6040789e+01,6.2178819e+02
23989,4.7976000e-01,-4.3703337e+03,1.6003747e+01,6.1553738e+02
23990,4.7978000e-01,-4.3676156e+03,1.5946706e+01,6.0928552e+02
23991,4.7980000e-01,-4.3648109e+03,1.5890711e+01,6.0303385e+02
23992,4.7982000e-01,-4.3619178e+03,1.5838649e+01,5.9678347e+02
23993,4.7984000e-01,-4.3589333e+03,1.5807106e+01,5.9053698e+02
23994,4.7986000e-01,-4.3558566e+03,1.5777547e+01,5.8429403e+02
23995,4.7988000e-01,-4.3526875e+03,1.5751235e+01,5.7804588e+02
23996,4.7990000e-01,-4.3494248e+03,1.5706645e+01,5.7179894e+02
23997,4.7992000e-01,-4.3460703e+03,1.5661685e+01,5.6555594e+02
23998,4.7994000e-01,-4.3426241e+03,1.5633362e+01,5.5931999e+02
23999,4.7996000e-01,-4.3390879e+03,1.5606355e+01,5.5309128e+02
24000,4.7998000e-01,-4.3354643e+03,1.5578938e+01,5.4687051e+02
24001,4.8000000e-01,-4.3317559e+03,1.5551560e+01,5.4065827e+02
24002,4.8002000e-01,-4.3279666e+03,1.5509116e+01,5.3445348e+02
24003,4.8004000e-01,-4.3240975e+03,1.5467989e+01,5.2825759e+02
24004,4.8006000e-01,-4.3201470e+03,1.5441052e+01,5.2208197e+02
24005,4.8008000e-01,-4.3161184e+03,1.5418690e+01,5.1591908e+02
24006,4.8010000e-01,-4.3120116e+03,1.5397900e+01,5.0976818e+02
24007,4.8012000e-01,-4.3078261e+03,1.5377680e+01,5.0362916e+02
24008,4.8014000e-01,-4.3035630e+03,1.5344623e+01,4.9750084e+02
24009,4.8016000e-01,-4.2992216e+03,1.5312039e+01,4.9138425e+02
24010,4.8018000e-01,-4.2948001e+03,1.5280501e+01,4.8527988e+02
24011,4.8020000e-01,-4.2902962e+03,1.5248773e+01,4.7918810e+02
24012,4.8022000e-01,-4.2857063e+03,1.5224393e+01,4.7311016e+02
24013,4.8024000e-01,-4.2810286e+03,1.5195272e+01,4.6704559e+02
