No,TIME,Acc_TX@StRq3,Acc_TY@StRq3,Acc_TZ@StRq3
22537,4.5072000e-01,2.2000334e+06,-1.8572588e+04,3.7595968e+04
22538,4.5074000e-01,2.1834807e+06,-1.7682774e+04,3.3971475e+04
22539,4.5076000e-01,2.1665495e+06,-1.6783634e+04,3.0292087e+04
22540,4.5078000e-01,2.1491428e+06,-1.6066088e+04,2.7020872e+04
22541,4.5080000e-01,2.1309284e+06,-1.5053356e+04,2.3420904e+04
22542,4.5082000e-01,2.1122752e+06,-1.3954293e+04,1.9629269e+04
22543,4.5084000e-01,2.0933760e+06,-1.2852312e+04,1.5730784e+04
22544,4.5086000e-01,2.0743111e+06,-1.1787348e+04,1.1771026e+04
22545,4.5088000e-01,2.0551071e+06,-1.0771435e+04,7.7740380e+03
22546,4.5090000e-01,2.0357667e+06,-9.7981501e+03,3.7487998e+03
22547,4.5092000e-01,2.0162835e+06,-8.8535221e+03,-3.0409179e+02
22548,4.5094000e-01,1.9966485e+06,-7.9277221e+03,-4.3760434e+03
22549,4.5096000e-01,1.9768552e+06,-7.0102251e+03,-8.4620384e+03
22550,4.5098000e-01,1.9569019e+06,-6.0923768e+03,-1.2559121e+04
22551,4.5100000e-01,1.9367916e+06,-5.1691088e+03,-1.6664816e+04
22552,4.5102000e-01,1.9165313e+06,-4.2380755e+03,-2.0776746e+04
22553,4.5104000e-01,1.8961306e+06,-3.2988167e+03,-2.4892410e+04
22554,4.5106000e-01,1.8756007e+06,-2.3518197e+03,-2.9009245e+04
22555,4.5108000e-01,1.8549539e+06,-1.3979615e+03,-3.3124683e+04
22556,4.5110000e-01,1.8342029e+06,-4.3827941e+02,-3.7236122e+04
22557,4.5112000e-01,1.8133792e+06,5.2708500e+02,-4.1342585e+04
22558,4.5114000e-01,1.7924833e+06,1.4915259e+03,-4.5437518e+04
22559,4.5116000e-01,1.7715129e+06,2.4614675e+03,-4.9521428e+04
22560,4.5118000e-01,1.7504769e+06,3.4371019e+03,-5.3592893e+04
22561,4.5120000e-01,1.7293918e+06,4.4163082e+03,-5.7649545e+04
22562,4.5122000e-01,1.7082764e+06,5.3969049e+03,-6.1688805e+04
22563,4.5124000e-01,1.6871476e+06,6.3774698e+03,-6.5708251e+04
22564,4.5126000e-01,1.6660199e+06,7.3575598e+03,-6.9705685e+04
22565,4.5128000e-01,1.6449062e+06,8.3410248e+03,-7.3678810e+04
22566,4.5130000e-01,1.6238494e+06,9.3272737e+03,-7.7627472e+04
22567,4.5132000e-01,1.6028693e+06,1.0304669e+04,-8.1546031e+04
22568,4.5134000e-01,1.5819577e+06,1.1275846e+04,-8.5433410e+04
22569,4.5136000e-01,1.5610983e+06,1.2245556e+04,-8.9289766e+04
22570,4.5138000e-01,1.5402812e+06,1.3216348e+04,-9.3114974e+04
22571,4.5140000e-01,1.5195073e+06,1.4188210e+04,-9.6908240e+04
22572,4.5142000e-01,1.4987861e+06,1.5159767e+04,-1.0066832e+05
22573,4.5144000e-01,1.4781319e+06,1.6129249e+04,-1.0439374e+05
22574,4.5146000e-01,1.4575598e+06,1.7094969e+04,-1.0808296e+05
22575,4.5148000e-01,1.4370840e+06,1.8055767e+04,-1.1173450e+05
22576,4.5150000e-01,1.4167166e+06,1.9011024e+04,-1.1534708e+05
22577,4.5152000e-01,1.3964683e+06,1.9963579e+04,-1.1891921e+05
22578,4.5154000e-01,1.3763489e+06,2.0918588e+04,-1.2244928e+05
22579,4.5156000e-01,1.3563668e+06,2.1868895e+04,-1.2593693e+05
22580,4.5158000e-01,1.3366007e+06,2.2946433e+04,-1.2969197e+05
22581,4.5160000e-01,1.3173171e+06,2.3821842e+04,-1.3322797e+05
22582,4.5162000e-01,1.2982349e+06,2.4626022e+04,-1.3661504e+05
22583,4.5164000e-01,1.2792220e+06,2.5432561e+04,-1.3991505e+05
22584,4.5166000e-01,1.2602524e+06,2.6265853e+04,-1.4315441e+05
22585,4.5168000e-01,1.2413463e+06,2.7130582e+04,-1.4634803e+05
22586,4.5170000e-01,1.2225364e+06,2.8020618e+04,-1.4950403e+05
22587,4.5172000e-01,1.2038516e+06,2.8922860e+04,-1.5261975e+05
22588,4.5174000e-01,1.1853133e+06,2.9827735e+04,-1.5569294e+05
22589,4.5176000e-01,1.1669371e+06,3.0739953e+04,-1.5872084e+05
22590,4.5178000e-01,1.1487334e+06,3.1651388e+04,-1.6170239e+05
22591,4.5180000e-01,1.1307088e+06,3.2552404e+04,-1.6463767e+05
22592,4.5182000e-01,1.1128676e+06,3.3439955e+04,-1.6752695e+05
22593,4.5184000e-01,1.0952132e+06,3.4313646e+04,-1.7037038e+05
22594,4.5186000e-01,1.0777267e+06,3.5172094e+04,-1.7316655e+05
22595,4.5188000e-01,1.0604133e+06,3.6022502e+04,-1.7591884e+05
22596,4.5190000e-01,1.0432802e+06,3.6860898e+04,-1.7862507e+05
22597,4.5192000e-01,1.0263385e+06,3.7618503e+04,-1.8141607e+05
22598,4.5194000e-01,1.0095976e+06,3.8382349e+04,-1.8411585e+05
22599,4.5196000e-01,9.9306705e+05,3.9159359e+04,-1.8672229e+05
22600,4.5198000e-01,9.7669459e+05,3.9815017e+04,-1.8895158e+05
22601,4.5200000e-01,9.6028054e+05,4.0647602e+04,-1.9128448e+05
22602,4.5202000e-01,9.4404227e+05,4.1526780e+04,-1.9368259e+05
22603,4.5204000e-01,9.2808429e+05,4.2384203e+04,-1.9613350e+05
22604,4.5206000e-01,9.1242635e+05,4.3187848e+04,-1.9858707e+05
22605,4.5208000e-01,8.9705189e+05,4.3937349e+04,-2.0101286e+05
22606,4.5210000e-01,8.8193542e+05,4.4642673e+04,-2.0339631e+05
22607,4.5212000e-01,8.6705438e+05,4.5315395e+04,-2.0573145e+05
22608,4.5214000e-01,8.5239315e+05,4.5965799e+04,-2.0801672e+05
22609,4.5216000e-01,8.3794257e+05,4.6601138e+04,-2.1025229e+05
22610,4.5218000e-01,8.2369715e+05,4.7225676e+04,-2.1243865e+05
22611,4.5220000e-01,8.0965284e+05,4.7841870e+04,-2.1457645e+05
22612,4.5222000e-01,7.9580566e+05,4.8448756e+04,-2.1666236e+05
22613,4.5224000e-01,7.8215250e+05,4.9053810e+04,-2.1869222e+05
22614,4.5226000e-01,7.6869235e+05,4.9673935e+04,-2.2066986e+05
22615,4.5228000e-01,7.5542319e+05,5.0293917e+04,-2.2259957e+05
22616,4.5230000e-01,7.4232022e+05,4.9747974e+04,-2.2759477e+05
22617,4.5232000e-01,7.2944948e+05,4.9447081e+04,-2.3035510e+05
22618,4.5234000e-01,7.1666914e+05,4.9779962e+04,-2.3258915e+05
22619,4.5236000e-01,7.0424094e+05,5.0234017e+04,-2.3438013e+05
22620,4.5238000e-01,6.9206634e+05,5.0760806e+04,-2.3595802e+05
22621,4.5240000e-01,6.8008004e+05,5.1324336e+04,-2.3741894e+05
22622,4.5242000e-01,6.6824800e+05,5.1914433e+04,-2.3881494e+05
22623,4.5244000e-01,6.5655488e+05,5.2538201e+04,-2.4016858e+05
22624,4.5246000e-01,6.4499630e+05,5.3188984e+04,-2.4148995e+05
22625,4.5248000e-01,6.3357273e+05,5.3844668e+04,-2.4278487e+05
22626,4.5250000e-01,6.2228726e+05,5.4493859e+04,-2.4405643e+05
22627,4.5252000e-01,6.1114411e+05,5.5131189e+04,-2.4530611e+05
22628,4.5254000e-01,6.0014745e+05,5.5754047e+04,-2.4653454e+05
22629,4.5256000e-01,5.8929985e+05,5.6357882e+04,-2.4773767e+05
22630,4.5258000e-01,5.7860463e+05,5.7200946e+04,-2.4887874e+05
22631,4.5260000e-01,5.6807500e+05,5.7847896e+04,-2.4999967e+05
22632,4.5262000e-01,5.5770282e+05,5.8406830e+04,-2.5110620e+05
22633,4.5264000e-01,5.4748128e+05,5.8935617e+04,-2.5219752e+05
22634,4.5266000e-01,5.3740657e+05,5.9451717e+04,-2.5327183e+05
22635,4.5268000e-01,5.2746422e+05,6.0514373e+04,-2.5218967e+05
22636,4.5270000e-01,5.1757787e+05,5.9707141e+04,-2.5861750e+05
22637,4.5272000e-01,5.0848354e+05,5.8632011e+04,-2.6280621e+05
22638,4.5274000e-01,4.9977567e+05,5.8072213e+04,-2.6512599e+05
22639,4.5276000e-01,4.9115972e+05,5.7980796e+04,-2.6646619e+05
22640,4.5278000e-01,4.8251671e+05,5.8189547e+04,-2.6734958e+05
22641,4.5280000e-01,4.7382887e+05,5.8574506e+04,-2.6801639e+05
22642,4.5282000e-01,4.6511959e+05,5.9057773e+04,-2.6858613e+05
22643,4.5284000e-01,4.5643149e+05,5.9608269e+04,-2.6911409e+05
22644,4.5286000e-01,4.4778965e+05,6.0199346e+04,-2.6960541e+05
22645,4.5288000e-01,4.3922698e+05,6.0854508e+04,-2.7024444e+05
22646,4.5290000e-01,4.3087545e+05,6.1441222e+04,-2.7070654e+05
22647,4.5292000e-01,4.2262105e+05,6.2006961e+04,-2.7107539e+05
22648,4.5294000e-01,4.1441714e+05,6.2590238e+04,-2.7140524e+05
22649,4.5296000e-01,4.0626586e+05,6.3209306e+04,-2.7172022e+05
22650,4.5298000e-01,3.9818353e+05,6.3830384e+04,-2.7203392e+05
22651,4.5300000e-01,3.9018441e+05,6.4434698e+04,-2.7235269e+05
22652,4.5302000e-01,3.8228058e+05,6.5062020e+04,-2.7267803e+05
22653,4.5304000e-01,3.7445734e+05,6.6409353e+04,-2.6800865e+05
22654,4.5306000e-01,3.6724691e+05,6.8012261e+04,-2.6598009e+05
22655,4.5308000e-01,3.6035807e+05,6.9312706e+04,-2.6573991e+05
22656,4.5310000e-01,3.5305802e+05,6.9027136e+04,-2.7549395e+05
22657,4.5312000e-01,3.4688518e+05,6.7623852e+04,-2.8149345e+05
22658,4.5314000e-01,3.4137534e+05,6.6725322e+04,-2.8422260e+05
22659,4.5316000e-01,3.3588186e+05,6.6572217e+04,-2.8524741e+05
22660,4.5318000e-01,3.3012515e+05,6.6996119e+04,-2.8546330e+05
22661,4.5320000e-01,3.2406463e+05,6.7776468e+04,-2.8530324e+05
22662,4.5322000e-01,3.1775390e+05,6.8755224e+04,-2.8497450e+05
22663,4.5324000e-01,3.1125610e+05,6.9147299e+04,-2.8465273e+05
22664,4.5326000e-01,3.0462216e+05,6.9836177e+04,-2.8431557e+05
22665,4.5328000e-01,2.9790936e+05,7.0766351e+04,-2.8396809e+05
22666,4.5330000e-01,2.9118368e+05,7.1787339e+04,-2.8362542e+05
22667,4.5332000e-01,2.8449211e+05,7.2805877e+04,-2.8329764e+05
22668,4.5334000e-01,2.7785648e+05,7.3789327e+04,-2.8299683e+05
22669,4.5336000e-01,2.7128627e+05,7.4716105e+04,-2.8273014e+05
22670,4.5338000e-01,2.6477808e+05,7.5584038e+04,-2.8248866e+05
22671,4.5340000e-01,2.5832469e+05,7.6393977e+04,-2.8226674e+05
22672,4.5342000e-01,2.5196989e+05,7.6900911e+04,-2.7494388e+05
22673,4.5344000e-01,2.4660017e+05,7.8023709e+04,-2.7123331e+05
22674,4.5346000e-01,2.4209481e+05,7.9086498e+04,-2.7018514e+05
22675,4.5348000e-01,2.3784238e+05,7.9889974e+04,-2.7041890e+05
22676,4.5350000e-01,2.3347063e+05,8.0475642e+04,-2.7118126e+05
22677,4.5352000e-01,2.2883990e+05,8.0924580e+04,-2.7211989e+05
22678,4.5354000e-01,2.2393439e+05,8.1298464e+04,-2.7308052e+05
22679,4.5356000e-01,2.1878882e+05,8.1632967e+04,-2.7399986e+05
22680,4.5358000e-01,2.1297990e+05,8.2295514e+04,-2.8346678e+05
22681,4.5360000e-01,2.0935617e+05,8.1047654e+04,-2.8920300e+05
22682,4.5362000e-01,2.0702855e+05,7.9548752e+04,-2.9117105e+05
22683,4.5364000e-01,2.0467807e+05,7.8394106e+04,-2.9077410e+05
22684,4.5366000e-01,2.0158464e+05,7.8138315e+04,-2.8960692e+05
22685,4.5368000e-01,1.9767438e+05,7.8133665e+04,-2.8834996e+05
22686,4.5370000e-01,1.9308516e+05,7.8248478e+04,-2.8714709e+05
22687,4.5372000e-01,1.8799727e+05,7.8463989e+04,-2.8602680e+05
22688,4.5374000e-01,1.8256974e+05,7.8761254e+04,-2.8499413e+05
22689,4.5376000e-01,1.7692460e+05,7.9112541e+04,-2.8404696e+05
22690,4.5378000e-01,1.7115032e+05,7.9490210e+04,-2.8318046e+05
22691,4.5380000e-01,1.6530905e+05,7.9871831e+04,-2.8238862e+05
22692,4.5382000e-01,1.5946217e+05,7.9960818e+04,-2.8169278e+05
22693,4.5384000e-01,1.5361473e+05,8.0119135e+04,-2.8105748e+05
22694,4.5386000e-01,1.4805652e+05,7.9731354e+04,-2.7483663e+05
22695,4.5388000e-01,1.4350832e+05,8.0300869e+04,-2.7124347e+05
22696,4.5390000e-01,1.3969080e+05,8.0814223e+04,-2.6981550e+05
22697,4.5392000e-01,1.3597019e+05,8.1104560e+04,-2.6954295e+05
22698,4.5394000e-01,1.3199026e+05,8.1243122e+04,-2.6978763e+05
22699,4.5396000e-01,1.2763802e+05,8.1319057e+04,-2.7024461e+05
22700,4.5398000e-01,1.2292792e+05,8.1386460e+04,-2.7078812e+05
22701,4.5400000e-01,1.1790095e+05,8.1616268e+04,-2.7132174e+05
22702,4.5402000e-01,1.1264771e+05,8.1820945e+04,-2.7182511e+05
22703,4.5404000e-01,1.0723538e+05,8.1976092e+04,-2.7229000e+05
22704,4.5406000e-01,1.0171501e+05,8.2097723e+04,-2.7271207e+05
22705,4.5408000e-01,9.6109793e+04,8.2194710e+04,-2.7308647e+05
22706,4.5410000e-01,9.0436172e+04,8.2268258e+04,-2.7341120e+05
22707,4.5412000e-01,8.4741458e+04,8.2235602e+04,-2.7369641e+05
22708,4.5414000e-01,7.9025694e+04,8.2173788e+04,-2.7393678e+05
22709,4.5416000e-01,7.3294387e+04,8.2097971e+04,-2.7417449e+05
22710,4.5418000e-01,6.7564720e+04,8.1987992e+04,-2.7445149e+05
22711,4.5420000e-01,6.1868942e+04,8.1822412e+04,-2.7472865e+05
22712,4.5422000e-01,5.6218782e+04,8.1597725e+04,-2.7498015e+05
22713,4.5424000e-01,5.0619906e+04,8.1315188e+04,-2.7519462e+05
22714,4.5426000e-01,4.5032165e+04,8.0957906e+04,-2.7536646e+05
22715,4.5428000e-01,3.9495157e+04,8.0618483e+04,-2.7515269e+05
22716,4.5430000e-01,3.3732273e+04,8.0367440e+04,-2.7505530e+05
22717,4.5432000e-01,2.7884665e+04,8.0123344e+04,-2.7505765e+05
22718,4.5434000e-01,2.2373716e+04,8.0056398e+04,-2.7283477e+05
22719,4.5436000e-01,1.6112862e+04,8.0182853e+04,-2.7154708e+05
22720,4.5438000e-01,9.4871218e+03,8.0231961e+04,-2.7109334e+05
22721,4.5440000e-01,2.8913709e+03,8.0084582e+04,-2.7107041e+05
22722,4.5442000e-01,-3.4944418e+03,7.9728861e+04,-2.7123696e+05
22723,4.5444000e-01,-9.6816746e+03,7.9044238e+04,-2.7148810e+05
22724,4.5446000e-01,-1.5668983e+04,7.8320146e+04,-2.7174626e+05
22725,4.5448000e-01,-2.1476592e+04,7.7533489e+04,-2.7197852e+05
22726,4.5450000e-01,-2.7087454e+04,7.6870388e+04,-2.7215415e+05
22727,4.5452000e-01,-3.2570300e+04,7.5984708e+04,-2.7228823e+05
22728,4.5454000e-01,-3.7983464e+04,7.4936426e+04,-2.7237574e+05
22729,4.5456000e-01,-4.3419854e+04,7.3533091e+04,-2.7243113e+05
22730,4.5458000e-01,-4.9034024e+04,7.2361025e+04,-2.7395215e+05
22731,4.5460000e-01,-5.5024843e+04,7.1090075e+04,-2.7463104e+05
22732,4.5462000e-01,-6.0940120e+04,7.0189507e+04,-2.7316389e+05
22733,4.5464000e-01,-6.7293629e+04,6.9318494e+04,-2.7239657e+05
22734,4.5466000e-01,-7.3656237e+04,6.8223619e+04,-2.7177571e+05
22735,4.5468000e-01,-7.9936889e+04,6.6591009e+04,-2.7122744e+05
22736,4.5470000e-01,-8.6061568e+04,6.5106461e+04,-2.7067411e+05
22737,4.5472000e-01,-9.1953834e+04,6.4117175e+04,-2.7006149e+05
22738,4.5474000e-01,-9.7676102e+04,6.2865278e+04,-2.6942529e+05
22739,4.5476000e-01,-1.0328593e+05,6.1432203e+04,-2.6876596e+05
22740,4.5478000e-01,-1.0873851e+05,5.9524265e+04,-2.6698935e+05
22741,4.5480000e-01,-1.1443918e+05,5.8089387e+04,-2.6571681e+05
22742,4.5482000e-01,-1.2015888e+05,5.7327575e+04,-2.6474721e+05
22743,4.5484000e-01,-1.2580169e+05,5.6279941e+04,-2.6394385e+05
22744,4.5486000e-01,-1.3147662e+05,5.4584141e+04,-2.6379662e+05
22745,4.5488000e-01,-1.3715883e+05,5.3079549e+04,-2.6333477e+05
22746,4.5490000e-01,-1.4279335e+05,5.1755435e+04,-2.6260465e+05
22747,4.5492000e-01,-1.4794108e+05,5.1064520e+04,-2.5928102e+05
22748,4.5494000e-01,-1.5340096e+05,5.0511808e+04,-2.5693304e+05
22749,4.5496000e-01,-1.5894014e+05,4.9865231e+04,-2.5487525e+05
22750,4.5498000e-01,-1.6458538e+05,4.8734202e+04,-2.5352245e+05
22751,4.5500000e-01,-1.7018700e+05,4.7924630e+04,-2.5256306e+05
22752,4.5502000e-01,-1.7566998e+05,4.7261658e+04,-2.5180447e+05
22753,4.5504000e-01,-1.8027674e+05,4.7832382e+04,-2.4691279e+05
22754,4.5506000e-01,-1.8529538e+05,4.8355358e+04,-2.4385449e+05
22755,4.5508000e-01,-1.9066635e+05,4.8462645e+04,-2.4287527e+05
22756,4.5510000e-01,-1.9605012e+05,4.8100402e+04,-2.4248484e+05
22757,4.5512000e-01,-2.0142944e+05,4.7031333e+04,-2.4233666e+05
22758,4.5514000e-01,-2.0515905e+05,4.8234229e+04,-2.3288126e+05
22759,4.5516000e-01,-2.0967339e+05,5.0157551e+04,-2.2796244e+05
22760,4.5518000e-01,-2.1467464e+05,5.1193974e+04,-2.2629969e+05
22761,4.5520000e-01,-2.1987550e+05,5.1323406e+04,-2.2626544e+05
22762,4.5522000e-01,-2.2399702e+05,5.3396157e+04,-2.2070922e+05
22763,4.5524000e-01,-2.2819669e+05,5.4972103e+04,-2.1675058e+05
22764,4.5526000e-01,-2.3258145e+05,5.6273260e+04,-2.1486821e+05
22765,4.5528000e-01,-2.3700898e+05,5.6278376e+04,-2.1347683e+05
22766,4.5530000e-01,-2.4193778e+05,5.7033160e+04,-2.1504088e+05
22767,4.5532000e-01,-2.4712750e+05,5.6598568e+04,-2.1631250e+05
22768,4.5534000e-01,-2.5242154e+05,5.5312602e+04,-2.1666951e+05
22769,4.5536000e-01,-2.5786007e+05,5.4007123e+04,-2.1693004e+05
22770,4.5538000e-01,-2.6365237e+05,5.3441993e+04,-2.1869478e+05
22771,4.5540000e-01,-2.6977300e+05,5.2032186e+04,-2.1955704e+05
22772,4.5542000e-01,-2.7604457e+05,5.0107964e+04,-2.1935709e+05
22773,4.5544000e-01,-2.8283855e+05,4.8778876e+04,-2.2091210e+05
22774,4.5546000e-01,-2.8998319e+05,4.6700325e+04,-2.2085595e+05
22775,4.5548000e-01,-2.9733827e+05,4.4778153e+04,-2.2033477e+05
22776,4.5550000e-01,-3.0488906e+05,4.3344041e+04,-2.2018270e+05
22777,4.5552000e-01,-3.1292091e+05,4.1655111e+04,-2.1938054e+05
22778,4.5554000e-01,-3.2121260e+05,4.0000685e+04,-2.1818094e+05
22779,4.5556000e-01,-3.2995695e+05,3.8066227e+04,-2.1595652e+05
22780,4.5558000e-01,-3.3884098e+05,3.7047053e+04,-2.1352767e+05
22781,4.5560000e-01,-3.4818047e+05,3.5558291e+04,-2.1045146e+05
22782,4.5562000e-01,-3.5751596e+05,3.3855026e+04,-2.0663838e+05
22783,4.5564000e-01,-3.6722380e+05,3.2581200e+04,-2.0306063e+05
22784,4.5566000e-01,-3.7680587e+05,3.1060319e+04,-1.9867458e+05
22785,4.5568000e-01,-3.8648559e+05,2.9608784e+04,-1.9358510e+05
22786,4.5570000e-01,-3.9632664e+05,2.8470857e+04,-1.8822500e+05
22787,4.5572000e-01,-4.0609526e+05,2.6685471e+04,-1.8215108e+05
22788,4.5574000e-01,-4.1582118e+05,2.6334211e+04,-1.7748308e+05
22789,4.5576000e-01,-4.2529932e+05,2.6219967e+04,-1.7352682e+05
22790,4.5578000e-01,-4.3440807e+05,2.5943597e+04,-1.6996541e+05
22791,4.5580000e-01,-4.4317486e+05,2.5425042e+04,-1.6661636e+05
22792,4.5582000e-01,-4.5166380e+05,2.4630859e+04,-1.6323826e+05
22793,4.5584000e-01,-4.5990007e+05,2.4331657e+04,-1.5995108e+05
22794,4.5586000e-01,-4.6808502e+05,2.3518016e+04,-1.5671444e+05
22795,4.5588000e-01,-4.7634753e+05,2.2469767e+04,-1.5346234e+05
22796,4.5590000e-01,-4.8474152e+05,2.1356800e+04,-1.5015866e+05
22797,4.5592000e-01,-4.9331058e+05,2.0305284e+04,-1.4689915e+05
22798,4.5594000e-01,-5.0206995e+05,1.9209411e+04,-1.4347064e+05
22799,4.5596000e-01,-5.1095175e+05,1.8121742e+04,-1.3993174e+05
22800,4.5598000e-01,-5.1992772e+05,1.7051392e+04,-1.3630776e+05
22801,4.5600000e-01,-5.2905813e+05,1.5446738e+04,-1.3265376e+05
22802,4.5602000e-01,-5.3829577e+05,1.4230979e+04,-1.2879913e+05
22803,4.5604000e-01,-5.4759365e+05,1.3264451e+04,-1.2493035e+05
22804,4.5606000e-01,-5.5700628e+05,1.2354174e+04,-1.2100093e+05
22805,4.5608000e-01,-5.6656497e+05,1.1434553e+04,-1.1698451e+05
22806,4.5610000e-01,-5.7628316e+05,1.0492800e+04,-1.1287161e+05
22807,4.5612000e-01,-5.8615212e+05,9.5374907e+03,-1.0866282e+05
22808,4.5614000e-01,-5.9620141e+05,8.6100760e+03,-1.0443251e+05
22809,4.5616000e-01,-6.0649777e+05,7.6200006e+03,-1.0001547e+05
22810,4.5618000e-01,-6.1699462e+05,6.6139733e+03,-9.5464662e+04
22811,4.5620000e-01,-6.2766949e+05,5.6010978e+03,-9.0800625e+04
22812,4.5622000e-01,-6.3853691e+05,4.5768016e+03,-8.6022984e+04
22813,4.5624000e-01,-6.4955162e+05,4.0763066e+03,-8.1084143e+04
22814,4.5626000e-01,-6.6073313e+05,3.1145231e+03,-7.6003383e+04
22815,4.5628000e-01,-6.7203036e+05,2.0059858e+03,-7.0898365e+04
22816,4.5630000e-01,-6.8352017e+05,8.5501600e+02,-6.5705037e+04
22817,4.5632000e-01,-6.9524268e+05,-2.9241288e+02,-6.0395736e+04
22818,4.5634000e-01,-7.0720840e+05,-1.4213581e+03,-5.4960344e+04
22819,4.5636000e-01,-7.1939827e+05,-2.5257842e+03,-4.9401550e+04
22820,4.5638000e-01,-7.3180220e+05,-3.6158264e+03,-4.3718884e+04
22821,4.5640000e-01,-7.4445248e+05,-4.6717114e+03,-3.7939271e+04
22822,4.5642000e-01,-7.5745041e+05,-5.7375049e+03,-3.1973020e+04
22823,4.5644000e-01,-7.7072312e+05,-6.7969714e+03,-2.5866033e+04
22824,4.5646000e-01,-7.8423064e+05,-7.8564576e+03,-1.9631685e+04
22825,4.5648000e-01,-7.9796287e+05,-8.9218085e+03,-1.3271287e+04
22826,4.5650000e-01,-8.1194247e+05,-1.0000079e+04,-6.7757279e+03
22827,4.5652000e-01,-8.2616326e+05,-1.1096605e+04,-1.4074908e+02
22828,4.5654000e-01,-8.4057662e+05,-1.2721865e+04,6.5317959e+03
22829,4.5656000e-01,-8.5521958e+05,-1.3929308e+04,1.3359470e+04
22830,4.5658000e-01,-8.7011550e+05,-1.4970780e+04,2.0351982e+04
22831,4.5660000e-01,-8.8527224e+05,-1.5974425e+04,2.7504336e+04
22832,4.5662000e-01,-9.0071526e+05,-1.6988327e+04,3.4819174e+04
22833,4.5664000e-01,-9.1645846e+05,-1.8013999e+04,4.2294266e+04
22834,4.5666000e-01,-9.3249827e+05,-1.9051568e+04,4.9926257e+04
22835,4.5668000e-01,-9.4884249e+05,-2.0100810e+04,5.7745079e+04
22836,4.5670000e-01,-9.6562064e+05,-2.1145393e+04,6.5760403e+04
22837,4.5672000e-01,-9.8271790e+05,-2.2187872e+04,7.3922690e+04
22838,4.5674000e-01,-1.0000755e+06,-2.3241939e+04,8.2219951e+04
22839,4.5676000e-01,-1.0176741e+06,-2.4318045e+04,9.0654382e+04
22840,4.5678000e-01,-1.0355218e+06,-2.5412790e+04,9.9230113e+04
22841,4.5680000e-01,-1.0536392e+06,-2.6521707e+04,1.0795381e+05
22842,4.5682000e-01,-1.0720344e+06,-2.7629519e+04,1.1676937e+05
22843,4.5684000e-01,-1.0905588e+06,-2.8777010e+04,1.2570739e+05
22844,4.5686000e-01,-1.1093812e+06,-2.9952156e+04,1.3482973e+05
22845,4.5688000e-01,-1.1285889e+06,-3.1125007e+04,1.4415267e+05
22846,4.5690000e-01,-1.1481336e+06,-3.1733432e+04,1.5372167e+05
22847,4.5692000e-01,-1.1680527e+06,-3.2773344e+04,1.6346093e+05
22848,4.5694000e-01,-1.1883525e+06,-3.3975337e+04,1.7336609e+05
22849,4.5696000e-01,-1.2089945e+06,-3.5198639e+04,1.8342635e+05
22850,4.5698000e-01,-1.2272441e+06,-1.2868575e+04,2.0425285e+05
22851,4.5700000e-01,-1.2428973e+06,9.4375353e+03,2.3035348e+05
22852,4.5702000e-01,-1.2570040e+06,1.9840263e+04,2.5580453e+05
22853,4.5704000e-01,-1.2708978e+06,1.9262276e+04,2.7788942e+05
22854,4.5706000e-01,-1.2855666e+06,1.2451037e+04,2.9616757e+05
22855,4.5708000e-01,-1.3015777e+06,3.3280421e+03,3.1121045e+05
22856,4.5710000e-01,-1.3191915e+06,-6.7280396e+03,3.2374653e+05
22857,4.5712000e-01,-1.3383159e+06,-1.5276511e+04,3.3463996e+05
22858,4.5714000e-01,-1.3587354e+06,-2.2424932e+04,3.4438129e+05
22859,4.5716000e-01,-1.3800262e+06,-2.8612055e+04,3.5346901e+05
22860,4.5718000e-01,-1.4021478e+06,-3.3027500e+04,3.6236031e+05
22861,4.5720000e-01,-1.4250974e+06,-3.7489925e+04,3.7114276e+05
22862,4.5722000e-01,-1.4488096e+06,-4.1670506e+04,3.7995299e+05
22863,4.5724000e-01,-1.4732086e+06,-4.5462542e+04,3.8889527e+05
22864,4.5726000e-01,-1.4983269e+06,-4.9941404e+04,3.9792678e+05
22865,4.5728000e-01,-1.5240719e+06,-5.3262750e+04,4.0723337e+05
22866,4.5730000e-01,-1.5503423e+06,-5.5982713e+04,4.1682590e+05
22867,4.5732000e-01,-1.5770181e+06,-5.7426741e+04,4.2679934e+05
22868,4.5734000e-01,-1.6040816e+06,-5.9525270e+04,4.3698712e+05
22869,4.5736000e-01,-1.6315596e+06,-6.1882904e+04,4.4745268e+05
22870,4.5738000e-01,-1.6597169e+06,-6.4145793e+04,4.5820497e+05
22871,4.5740000e-01,-1.6883372e+06,-6.7210904e+04,4.6905748e+05
22872,4.5742000e-01,-1.7172585e+06,-6.9296810e+04,4.8013358e+05
22873,4.5744000e-01,-1.7464185e+06,-7.0979583e+04,4.9142321e+05
22874,4.5746000e-01,-1.7757789e+06,-7.1578322e+04,5.0302929e+05
22875,4.5748000e-01,-1.8053335e+06,-7.2995764e+04,5.1479512e+05
22876,4.5750000e-01,-1.8350885e+06,-7.4678030e+04,5.2670043e+05
22877,4.5752000e-01,-1.8650609e+06,-7.6354680e+04,5.3874733e+05
22878,4.5754000e-01,-1.8952630e+06,-7.7984325e+04,5.5093732e+05
22879,4.5756000e-01,-1.9257627e+06,-8.0425271e+04,5.6319017e+05
22880,4.5758000e-01,-1.9565704e+06,-8.1694038e+04,5.7552862e+05
